ProductID,Username,Shopname,Category,Productname,Brand,Price,Soldcomplete,Stock,Images,QC,Status,Likes,DateCreated,DateUpdated,Country,SellerUserID,Soldtotal,ShopID,Subcategory,Condition,Level3subcategory,Displayedmaincategory,Crossborder,Userstatus,ctime,Itemrating,Attributesfilled,Idattributes,Valueattributes,ParentSKURefno,Pricebeforediscount,can_use_wholesale,Wholesaletier1,Wholesaletier2,Wholesaletier3,Wholesaletier4,Wholesaletier5,SKU,Specificcreatetime,Weight,Maxchannelsize,Minchannelsize,Dategenerated,Attributesavailable,grass_country,grass_date,(CAST(weight AS DOUBLE) / CAST(100000 AS DOUBLE))
53745407,fancyqube.my,FancyQube,Women Clothes,Fancyqube Sexy White Black Striped V Neck  Tops 3/4 Sleeve ,Fancyqube,24.43000000,2,998,3,Passed,Normal,4,2016-08-13,2017-06-30,MY,7549821,2,7548528,Tops,New with tags,Tanks & Camisoles,Women's Clothing,1,1,1471066854,4.0,5,NULL,"[9951, 9952]",W1459,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1459,2016-08-13 13:40:54,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
56135924,fancyqube.my,FancyQube,Women Clothes,Fancyqube Fanshion Cute Matching Couple T-Shirts,Fancyqube ,19.00000000,8,892,2,Passed,Normal,23,2016-08-19,2017-06-30,MY,7549821,9,7548528,Set Wear,New with tags,Couple Set,Women's Clothing,1,1,1471577047,5.0,1,NULL,"[9985, 9986]",W1730,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1730,2016-08-19 11:24:07,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
185851757,fancyqube.my,FancyQube,Women Clothes,Fancyqube Polka Dot Dress Black Pin Up Dress Party Dress ,0,33.22000000,1,1598,5,Passed,Normal,7,2017-03-20,2017-06-30,MY,7549821,2,7548528,Dresses,New with tags,Midi Dresses,Women's Clothing,1,1,1489994425,,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W2731,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2731,2017-03-20 15:20:25,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
197455360,fancyqube.my,FancyQube,Women Clothes,Fancyqube Back Hollow Lace Stitching Tank Tops Vest,0,18.42000000,0,600,4,Passed,Normal,0,2017-03-29,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Tanks & Camisoles,Women's Clothing,1,1,1490768315,,0,NULL,"[9951, 9952]",W2871,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2871,2017-03-29 14:18:35,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
276835259,fancyqube.my,FancyQube,Men Clothes,Fancyqube Men's Hooded Chance The Rapper Sweater Jacket,None,29.11000000,21,368,5,Passed,Normal,41,2017-05-25,2017-06-30,MY,7549821,40,7548528,Men's Outerwear,New with tags,Hoodies,Men's Clothing,1,1,1495691421,4.666666666666667,4,NULL,"[10493, 10494, 10495, 10496]",M366,0E-8,0,NULL,NULL,NULL,NULL,NULL,M366,2017-05-25 13:50:21,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
371574982,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Polyester Tops Plus Size Blouse Tshirt,Fancyqube,33.20000000,0,800,3,Passed,Normal,5,2017-07-20,2017-07-20,MY,7549821,0,7548528,Plus Size,New with tags,Tops & Dresses,Women's Clothing,1,1,1500551273,,1,NULL,[12317],W4813,0E-8,0,NULL,NULL,NULL,NULL,NULL,W4813,2017-07-20 19:47:53,NULL,NULL,NULL,2017-09-05,1,MY,2017-09-05,0.1
374658123,fancyqube.my,FancyQube,Muslim Fashion,Fancyqube READY STOCK Raya Clothing 2017 Jubah Long Dress,Fancyqube,47.90000000,2,398,8,Passed,Normal,38,2017-07-22,2017-08-17,MY,7549821,2,7548528,Muslimah Jubah,New with tags,Fashion Jubah,Muslim Wear,1,1,1500710270,5.0,0,NULL,NULL,W5043,0E-8,0,NULL,NULL,NULL,NULL,NULL,W5043,2017-07-22 15:57:50,NULL,NULL,NULL,2017-09-05,0,MY,2017-09-05,0.1
385992087,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube Woman Water Drop Pendant Pearl Necklace Jewelry Chain Gift White,Fancyqube,7.65000000,0,100,3,Passed,Normal,0,2017-07-29,2017-07-29,MY,7549821,0,7548528,Jewellery,New with tags,Pendants & Necklaces,Accessories,1,1,1501308028,,1,NULL,"[5931, 5932, 5933, 5934, 5935]",NL-0259,0,0,NULL,NULL,NULL,NULL,NULL,NL-0259,2017-07-29 14:00:28,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.08
112020912,fancyqube.my,FancyQube,Fashion Accessories,Fancycube High-precision jewelry scale,Fancycube ,22.59000000,0,200,6,NA,Seller Deleted,0,2016-12-22,2017-04-21,MY,7549821,0,7548528,Jewellery,New with tags,Others,Accessories,1,1,1482395458,,2,NULL,"[5931, 5932]",CEA-0102,0E-8,0,NULL,NULL,NULL,NULL,NULL,CEA-0102,2016-12-22 16:30:58,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
139549821,fancyqube.my,FancyQube,Women Clothes,Fancycube Black Round Collar Short Sleeve Striped Dress,0,20.82000000,0,800,3,Passed,Normal,8,2017-02-09,2017-06-30,MY,7549821,0,7548528,Dresses,New with tags,Mini Dresses,Women's Clothing,1,1,1486617434,,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W1769,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1769,2017-02-09 13:17:14,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
273036779,fancyqube.my,FancyQube,Women Clothes,Fancyqube Hot Sexy Women Crop Top Mesh Cutout Sweetheart,0,19.80000000,0,1000,6,Passed,Normal,3,2017-05-23,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Crop Tops,Women's Clothing,1,1,1495503977,,3,NULL,"[9951, 9952, 9953]",W3720,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3720,2017-05-23 09:46:17,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
275434549,fancyqube.my,FancyQube,Baby & Toys,Fancyqube KOREAN STYLE CARTOON BACKPACK SCHOOL BAG DESIGN,0,38.34000000,1,1199,7,Passed,Normal,0,2017-05-24,2017-05-24,MY,7549821,1,7548528,Accessories,New with tags,Bags,Toys Kids & Babies,1,1,1495620515,4.0,4,NULL,"[9803, 9804, 9805, 9806]",BG0274,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0274,2017-05-24 18:08:35,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
52720229,fancyqube.my,FancyQube,Men Clothes,Fancyqube Suicide Squad Harley Quinn T-shirt Men Printed ,Fancyqube,24.74000000,0,400,3,Passed,Normal,26,2016-08-11,2017-07-31,MY,7549821,1,7548528,T-shirts & Singlets,New with tags,Graphic Tees,Men's Clothing,1,1,1470885304,,3,NULL,"[10488, 10489, 10490, 10491, 10492]",M194,0E-8,0,NULL,NULL,NULL,NULL,NULL,M194,2016-08-11 11:15:04,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
107123402,fancyqube.my,FancyQube,Home & Living,Fancycube Kitchen Silicone Microwave Popcorn Maker,Fancycube ,26.06000000,0,400,4,NA,Seller Deleted,1,2016-12-14,2017-04-21,MY,7549821,0,7548528,Kitchen Storage,New with tags,Food Storage,Home & Living,1,1,1481704764,,1,NULL,"[8803, 8806, 8807, 8816]",HG1701,0E-8,0,NULL,NULL,NULL,NULL,NULL,HG1701,2016-12-14 16:39:24,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.299
113939893,fancyqube.my,FancyQube,Mobile & Accessories,Fancycube Multi-functional three-in-one data cable,0,19.11000000,0,800,9,Passed,Normal,0,2016-12-26,2017-06-30,MY,7549821,0,7548528,Cables & Chargers,New with tags,Cables,Mobile & Gadgets,1,1,1482740882,,4,NULL,"[9565, 9566, 9567]",CEA0430,0E-8,0,NULL,NULL,NULL,NULL,NULL,CEA0430,2016-12-26 16:28:02,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.05
232445809,fancyqube.my,FancyQube,Women Clothes,Fancyqube Level 6 Anti-vibration Sport Bra Zipper Yoga,0,16.60000000,2,2998,7,Passed,Normal,3,2017-04-24,2017-07-31,MY,7549821,4,7548528,Sports & Beachwear,New with tags,Sportswear,Women's Clothing,1,1,1493022897,,0,NULL,"[9981, 9982]",W3353,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3353,2017-04-24 16:34:57,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
111407328,fancyqube.my,FancyQube,Watches,Fancycube MVMT New Fashion Watches ,0,22.15000000,4,796,9,Passed,Normal,10,2016-12-21,2017-06-29,MY,7549821,5,7548528,Men's Watches,New with tags,Men's Business,Watches,1,1,1482312658,5.0,5,NULL,"[10517, 10518, 10519, 10520, 10521]",WH0340,0E-8,0,NULL,NULL,NULL,NULL,NULL,WH0340,2016-12-21 17:30:58,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.07
180975382,fancyqube.my,FancyQube,Groceries,Fancyqube Collar Buckle Sponge Adjustable Pet Dog Neck Strap,Fancyqube ,12.00000000,0,200,2,Passed,Normal,0,2017-03-16,2017-07-31,MY,7549821,0,7548528,Pet Supplies,New with tags,Grooming & Accessories,Groceries,1,1,1489651831,,0,NULL,"[6081, 5999]",PET0229BL,0E-8,0,NULL,NULL,NULL,NULL,NULL,PET0229BL,2017-03-16 16:10:31,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
53743104,fancyqube.my,FancyQube,Men Clothes,Fancyqube The Real Life Pablo Yeezy MSG Kanye West Hoodies,Fancyqube,43.24000000,9,395,9,Passed,Normal,37,2016-08-13,2017-07-31,MY,7549821,15,7548528,Men's Outerwear,New with tags,Hoodies,Men's Clothing,1,1,1471066545,5.0,5,NULL,"[10493, 10494, 10495, 10496]",M214,0E-8,0,NULL,NULL,NULL,NULL,NULL,M214,2016-08-13 13:35:45,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,1.0
53749538,fancyqube.my,FancyQube,Women Clothes,Fancyqube A-Line Short Dress Women Sexy Cap Sleeve Lace ,Fancyqube,15.50000000,0,0,4,Passed,Seller Deleted,2,2016-08-13,2017-04-21,MY,7549821,1,7548528,Dresses,New with tags,Mini Dresses,Women's Clothing,1,1,1471067391,,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W557,0E-8,0,NULL,NULL,NULL,NULL,NULL,W557,2016-08-13 13:49:51,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.0
108312778,fancyqube.my,FancyQube,Health & Beauty,Fancycube Silicone Menstrual Cup Medical Diva Cups,0,29.54000000,1,199,4,Passed,Normal,6,2016-12-16,2017-06-29,MY,7549821,1,7548528,Personal Care,New with tags,Personal Pleasure,Health & Beauty,1,1,1481876560,5.0,0,NULL,"[10416, 11904]",HB0531,0E-8,0,NULL,NULL,NULL,NULL,NULL,HB0531,2016-12-16 16:22:40,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.047
107123406,fancyqube.my,FancyQube,Fashion Accessories,Fancycube Scissors comb hair dryer pendant necklace,Fancycube,18.54000000,0,200,3,Passed,Normal,0,2016-12-14,2017-06-29,MY,7549821,0,7548528,Jewellery,New with tags,Pendants & Necklaces,Accessories,1,1,1481704765,,5,NULL,"[5931, 5932, 5933, 5934, 5935]",NL0781SV,0E-8,0,NULL,NULL,NULL,NULL,NULL,NL0781SV,2016-12-14 16:39:25,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
264367859,fancyqube.my,FancyQube,Women Clothes,Fancyqube Moon Light Print Crew Neck Sleeveless Skater Dress Midi Dresses,0,21.80000000,1,799,3,Passed,Normal,17,2017-05-17,2017-06-30,MY,7549821,2,7548528,Dresses,New with tags,Mini Dresses,Women's Clothing,1,1,1495007783,1.0,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W3683,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3683,2017-05-17 15:56:23,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
124161120,fancyqube.my,FancyQube,Fashion Accessories,Fancycube Unisex Yeezus Letter Hat Baseball Cap,Fancycube,18.33000000,2,998,7,Passed,Normal,14,2017-01-14,2017-06-30,MY,7549821,3,7548528,Hats & Caps,New with tags,Caps,Accessories,1,1,1484381868,,4,NULL,"[5931, 5946, 5947, 7269]",HT0094,0E-8,0,NULL,NULL,NULL,NULL,NULL,HT0094,2017-01-14 16:17:48,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.089
180937137,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women New Styllish Lace Hem Long Sleeve Party Evening Formal Dress,0,26.88000000,1,2399,5,Passed,Normal,3,2017-03-16,2017-06-30,MY,7549821,1,7548528,Dresses,New with tags,Midi Dresses,Women's Clothing,1,1,1489650198,,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W2590,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2590,2017-03-16 15:43:18,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
180937237,fancyqube.my,FancyQube,Women Clothes,Fancyqube Sexy Floral Beige Mesh Blouse Top ,0,25.48000000,0,800,3,Passed,Normal,4,2017-03-16,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Blouse,Women's Clothing,1,1,1489650202,,0,NULL,"[9951, 9952, 9953]",W2664,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2664,2017-03-16 15:43:22,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
440498935,fancyqube.my,FancyQube,Baby & Toys,Star Princess Kids Crowns Headwear Baby Headband Hairban,Fancyqube ,11.61000000,0,400,4,Passed,Normal,0,2017-08-25,2017-08-25,MY,7549821,0,7548528,Accessories,New with tags,Others,Toys Kids & Babies,1,1,1503644594,,1,NULL,[8453],BB0907,24.70000000,0,NULL,NULL,NULL,NULL,NULL,BB0907,2017-08-25 15:03:14,NULL,NULL,NULL,2017-09-05,1,MY,2017-09-05,0.1
102984484,fancyqube.my,FancyQube,Women Clothes,Fancycube Khaki Venus Long Hoodie with Nepal Coat,Fancycube,62.55000000,0,800,4,Passed,Normal,2,2016-12-07,2017-06-30,MY,7549821,0,7548528,Women's Outerwear,New with tags,Jackets & Blazers ,Women's Clothing,1,1,1481102748,,5,NULL,"[9962, 9963]",W2158,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2158,2016-12-07 17:25:48,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.969
126377903,fancyqube.my,FancyQube,Home & Living,Fancycube Smiling lovely cute face Cloud lights,Fancycube ,21.77000000,0,200,5,Passed,Normal,2,2017-01-18,2017-06-15,MY,7549821,0,7548528,Home Decor,New with tags,Lighting,Home & Living,1,1,1484730217,,4,NULL,"[8781, 8787, 8788, 8789]",HG1547WT,0E-8,0,NULL,NULL,NULL,NULL,NULL,HG1547WT,2017-01-18 17:03:37,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.2
254374825,fancyqube.my,FancyQube,Women Clothes,Fancyqube Cover Up Beach Dress Tops Bikini Women Lace Swimwear Crochet,0,29.75000000,0,200,6,Passed,Normal,1,2017-05-10,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Blouse,Women's Clothing,1,1,1494414854,,5,NULL,"[9951, 9952, 9953]",W3637,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3637,2017-05-10 19:14:14,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
300183111,fancyqube.my,FancyQube,Baby & Toys,Inflatable Baby Float Seat Boat Ring Adjustable Sunshade Protect Swim Pool NEW,0,23.12000000,0,600,6,Passed,Normal,3,2017-06-09,2017-06-09,MY,7549821,0,7548528,Toys & Education,New with tags,Sports & Outdoor Play,Toys Kids & Babies,1,1,1496985942,,3,NULL,"[9797, 9798, 9799, 9800, 9801]",BB0543,0E-8,0,NULL,NULL,NULL,NULL,NULL,BB0543,2017-06-09 13:25:42,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
104701334,fancyqube.my,FancyQube,Women's Bags,Fancycube fashion black Puleather shoulder bag,0,43.44000000,0,400,2,Passed,Normal,3,2016-12-10,2017-06-30,MY,7549821,0,7548528,Backpacks,New with tags,Casual Backpacks,Women's Bags & Purses,1,1,1481355137,,4,NULL,"[9654, 9655, 9656, 9657]",BG0214,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0214,2016-12-10 15:32:17,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.699
121009385,fancyqube.my,FancyQube,Fashion Accessories,Fancycube Harry Potter COS Gloves College Knitted ,Fancycube,17.45000000,0,800,9,Passed,Normal,4,2017-01-09,2017-07-31,MY,7549821,0,7548528,More Accessories,New with tags,Others,Accessories,1,1,1483930429,,4,NULL,"[5931, 5953, 5954, 5955]",GLV0047,0E-8,0,NULL,NULL,NULL,NULL,NULL,GLV0047,2017-01-09 10:53:49,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.04
238675086,fancyqube.my,FancyQube,Women Clothes,Fancyqube Sleeveless Cat Print Tank Vest Loose Shirt Top,0,20.19000000,0,800,2,Passed,Normal,2,2017-04-29,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Tanks & Camisoles,Women's Clothing,1,1,1493426739,,5,NULL,"[9951, 9952]",W3236,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3236,2017-04-29 08:45:39,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
273727410,fancyqube.my,FancyQube,Games,Fancyqube Metal Fidget Spinner Focus Desk Toy ADHD Anti Stress Gifts Hot,0,25.81000000,0,200,4,Passed,Normal,1,2017-05-23,2017-06-30,MY,7549821,0,7548528,Games & Collectibles,New with tags,Collectibles,Games Books & Hobbies,1,1,1495534010,,5,NULL,"[6038, 6040, 6041, 6057, 6042]",TOY1560RB,0E-8,0,NULL,NULL,NULL,NULL,NULL,TOY1560RB,2017-05-23 18:06:50,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
69714299,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Irregular Long Coat Trench Coats,Fancyqube,33.33000000,2,0,4,Passed,Normal,5,2016-09-27,2017-06-30,MY,7549821,2,7548528,Women's Outerwear,New with tags,Cardigans,Women's Clothing,1,1,1474964736,5.0,4,NULL,"[9962, 9963]",WF-9139,0E-8,0,NULL,NULL,NULL,NULL,NULL,WF-9139,2016-09-27 16:25:36,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.2
103605135,fancyqube.my,FancyQube,Baby & Toys,Fancycube Shark multi-functional baby anti-kick sleeping bag,Fancycube ,53.90000000,1,399,2,Passed,Normal,1,2016-12-08,2017-06-30,MY,7549821,1,7548528,Baby Clothing,New with tags,Nightwear,Toys Kids & Babies,1,1,1481186778,,3,NULL,"[9787, 9788, 9789, 9790]",BB0373,0E-8,0,NULL,NULL,NULL,NULL,NULL,BB0373,2016-12-08 16:46:18,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.4
273796688,fancyqube.my,FancyQube,Mobile & Accessories,Fancyqube PANNOVO Protective EVA Camera Case Bag for GoPro Hero / SJ4000,0,5.86000000,4,194,4,Passed,Normal,4,2017-05-23,2017-05-23,MY,7549821,6,7548528,Camera & Accessories,New with tags,Action & Sport Camera,Mobile & Gadgets,1,1,1495536636,5.0,3,NULL,"[9591, 9596, 9597, 9594, 9595]",BG0109BK,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0109BK,2017-05-23 18:50:36,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
121803223,fancyqube.my,FancyQube,Men Clothes,Fancycube Terry Casual Teenager Baseball Shirt Jacket,Fancycube ,30.45000000,2,0,2,Passed,Normal,3,2017-01-10,2017-05-15,MY,7549821,3,7548528,Men's Outerwear,New with tags,Jackets,Men's Clothing,1,1,1484036977,5.0,5,NULL,"[10493, 10494, 10495, 10496]",M309,0E-8,0,NULL,NULL,NULL,NULL,NULL,M309,2017-01-10 16:29:37,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
247040442,fancyqube.my,FancyQube,Women Clothes,Fancyqube Set Lace Tops Skirt Blouse +Slimming Vest / singlet,Fancyqube,28.65000000,0,1000,5,Passed,Normal,2,2017-05-05,2017-06-29,MY,7549821,0,7548528,Tops,New with tags,Blouse,Women's Clothing,1,1,1493982626,,0,NULL,"[9951, 9952, 9953]",W3550,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3550,2017-05-05 19:10:26,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
227346798,fancyqube.my,FancyQube,Women Clothes,Fancyqube white round collar shirt Strapless shirts tops,0,31.88000000,0,800,4,Passed,Normal,3,2017-04-20,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Shirts,Women's Clothing,1,1,1492676392,,5,NULL,"[9951, 9952, 9953]",W3210,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3210,2017-04-20 16:19:52,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
266517077,fancyqube.my,FancyQube,Women's Bags,Fancyqub Women Artificial Leather Clutch Wallet Purse Handbag Bag,0,32.94000000,0,800,8,Passed,Normal,0,2017-05-18,2017-05-31,MY,7549821,0,7548528,Purses & Pouches,New with tags,Zip Purses,Women's Bags & Purses,1,1,1495109094,,3,NULL,"[9663, 9664, 9666]",BG0604,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0604,2017-05-18 20:04:54,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
455240870,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube Arrival Kpop Exo Kris Style Bangle Trendy Double Color Zipper Bracelet,Fancyqube ,8.25000000,0,200,2,Passed,Normal,0,2017-09-01,2017-09-01,MY,7549821,0,7548528,Jewellery,New with tags,Bracelets & Charms,Accessories,1,1,1504248474,,1,NULL,"[5931, 5932, 5933, 5934, 5937]",BL-0023,18.74000000,0,NULL,NULL,NULL,NULL,NULL,BL-0023,2017-09-01 14:47:54,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
121803259,fancyqube.my,FancyQube,Games,Fancycube Mini Phone Guitar Tuner Effect Device,Fancycube,20.42000000,0,200,3,Passed,Seller Deleted,1,2017-01-10,2017-04-21,MY,7549821,0,7548528,Movies & Music,New with tags,Musical Instruments,Games Books & Hobbies,1,1,1484036980,,3,NULL,"[6051, 6052, 6053]",PA0287,0E-8,0,NULL,NULL,NULL,NULL,NULL,PA0287,2017-01-10 16:29:40,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.029
261343310,fancyqube.my,FancyQube,Baby & Toys,Fancyqube SUV Electric RC Car Remote Control Car Model,0,33.91000000,0,799,8,Passed,Normal,4,2017-05-15,2017-06-30,MY,7549821,2,7548528,Toys & Education,New with tags,Sports & Outdoor Play,Toys Kids & Babies,1,1,1494847361,,5,NULL,"[9797, 9798, 9799, 9800, 9801]",TOY1614,0E-8,0,NULL,NULL,NULL,NULL,NULL,TOY1614,2017-05-15 19:22:41,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.2
118398784,fancyqube.my,FancyQube,Home & Living,Fancycube Yeti Stainless Steel Insulation Cup  ,Fancycube,27.14000000,0,200,3,Passed,Normal,0,2017-01-04,2017-06-30,MY,7549821,0,7548528,Kitchen & Dining,New with tags,Others,Home & Living,1,1,1483519378,,1,NULL,[10618],HG1005SV,0E-8,0,NULL,NULL,NULL,NULL,NULL,HG1005SV,2017-01-04 16:42:58,NULL,NULL,NULL,2017-09-05,1,MY,2017-09-05,0.299
227308850,fancyqube.my,FancyQube,Women Clothes,Fancyqube Fashion Women T-Shirt Short Sleeve Round Neck Letter Printed T-Shirt,0,21.45000000,0,1600,2,Passed,Normal,0,2017-04-20,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1492674457,,5,NULL,"[9951, 9952, 9953]",W3261,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3261,2017-04-20 15:47:37,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
238826173,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube Cap Women Men Summer Spring Cotton Caps Women,Fancyqube,20.45000000,0,2200,3,Passed,Normal,0,2017-04-29,2017-06-29,MY,7549821,0,7548528,Hats & Caps,New with tags,Caps,Accessories,1,1,1493436262,,4,NULL,"[5931, 5946, 5947, 7269]",HT0289,0E-8,0,NULL,NULL,NULL,NULL,NULL,HT0289,2017-04-29 11:24:22,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
251413534,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Retro Wave point Vintage Maxi Dress  Evening Party Dress,0,39.18000000,1,2999,7,Passed,Normal,9,2017-05-08,2017-06-30,MY,7549821,1,7548528,Dresses,New with tags,Maxi Dresses,Women's Clothing,1,1,1494245472,,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W3628,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3628,2017-05-08 20:11:12,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
280522349,fancyqube.my,FancyQube,Women Clothes,Fancyqube V Neck Solid Chiffon Blouse Lady Long Sleeve Blouses Shirt,0,11.70000000,0,3000,3,Passed,Normal,2,2017-05-27,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Blouse,Women's Clothing,1,1,1495879683,,3,NULL,"[9951, 9952, 9953]",WF-9175,0E-8,0,NULL,NULL,NULL,NULL,NULL,WF-9175,2017-05-27 18:08:03,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
152828026,fancyqube.my,FancyQube,Women Clothes,Fancyqube long-sleeved knit printing pink lips T-shirt,0,24.46000000,0,2000,2,Passed,Normal,0,2017-02-22,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1487741791,,0,NULL,"[9951, 9952, 9953]",W1639,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1639,2017-02-22 13:36:31,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.2
234644151,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Sexy New Flower Sleeveless short vest top,0,17.25000000,0,3000,8,Passed,Normal,1,2017-04-26,2017-06-29,MY,7549821,0,7548528,Tops,New with tags,Tanks & Camisoles,Women's Clothing,1,1,1493175434,,5,NULL,"[9951, 9952]",W3291,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3291,2017-04-26 10:57:14,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.09
264392979,fancyqube.my,FancyQube,Women Clothes,Fancyqube White Floral Print Off The Shoulder Rompers,0,29.82000000,0,800,5,Passed,Normal,3,2017-05-17,2017-06-30,MY,7549821,0,7548528,Playsuits & Jumpsuits,New with tags,Playsuits,Women's Clothing,1,1,1495008793,,3,NULL,"[9959, 9960, 9961]",W3687,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3687,2017-05-17 16:13:13,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
