name,price,price_discount,url,rating,review,seller,seller_rating,shipping_fee,size,weight,category_level1,category_level2,category_level3,local_overseas
"Mini Manual Coffee Mill Wood Stand Bowl Antique Hand Coffee Bean
Grinder (Brown) - Intl",380000.0,190000.0,http://www.lazada.co.id/mini-manual-coffee-mill-wood-stand-bowl-antique-hand-coffee-beangrinder-brown-intl-6013067.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.48,Elektronik Rumah Tangga,Perlengkapan Dapur,Mesin Kopi & Aksesoris,overseas
6 buah udang memancing simulasi lembut kait udang umpan umpan,70000.0,35000.0,http://www.lazada.co.id/6-buah-udang-memancing-simulasi-lembut-kait-udang-umpan-umpan-6310665.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.01,Olahraga & Outdoor,Olahraga Rekreasi,Memancing,overseas
"Fleksibel Orang Dewasa Renang Cap Penutup Silicon Tahan Air Tetesan
Air Hitam",126000.0,63000.0,http://www.lazada.co.id/fleksibel-orang-dewasa-renang-cap-penutup-silicon-tahan-air-tetesanair-hitam-6474317.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.09,Olahraga & Outdoor,Olahraga Air,Olahraga Renang,overseas
"2 buah magnet bulat baja Titanium menstruasi wanita klip pada
anting Tindik 8 mm",64000.0,32000.0,http://www.lazada.co.id/2-buah-titanium-baja-pria-wanita-tindik-anting-anting-bundar-diklip-magnet-8-mm-6341959.html?ff=1&mp=1&rs=28688,5.0,3,welcomehome,4.7,0,1 x 1 x 1,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Pria,overseas
"Soft Sleeve Case Bag Pouch Cover for 11.6'' Macbook Air 11''
HP(Rose)",120000.0,60000.0,http://www.lazada.co.id/soft-sleeve-case-bag-pouch-cover-for-116-macbook-air-11hprose-8497518.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.11,Tas & Travel,Travel,Tas & Pelindung Laptop,overseas
"Mikro kuras akuarium pompa udara DC 12 V 200 ml/diafragma minimal
baru",220000.0,110000.0,http://www.lazada.co.id/mikro-kuras-akuarium-pompa-udara-dc-12-v-200-mldiafragma-minimalbaru-6647302.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.08,Olahraga & Outdoor,Aksesoris Olahraga & Outdoor,Pompa Udara,overseas
Guitar Bass Violin Ukulele Chromatic Electronic Tuner Tuning blue,132000.0,66000.0,http://www.lazada.co.id/guitar-bass-violin-ukulele-chromatic-electronic-tuner-tuning-blue-5987802.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.04,"Media, Musik & Buku",Instrumen Musik,Gitar,overseas
"Kamuflase Topi Payung Festival Payung Luar Ruangan Sauna
Penangkapan Ikan",96000.0,48000.0,http://www.lazada.co.id/kamuflase-topi-payung-festival-payung-luar-ruangan-saunapenangkapan-ikan-6311614.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.08,Olahraga & Outdoor,Olahraga Rekreasi,Memancing,overseas
"Rubberized Hard Case for Macbook Air 13""  A1369 A1466
(Black)",254000.0,127000.0,http://www.lazada.co.id/rubberized-hard-case-for-macbook-air-13nbsp-a1369-a1466blacknbsp-5993248.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.31,Handphone & Tablet,Aksesoris Tablet,Casing & Cover Tablet,overseas
1 Buah Pet Anjing Kucing Kerah Disesuaikan Bandana (Aneka Warna),84000.0,42000.0,http://www.lazada.co.id/1-buah-pet-anjing-kucing-kerah-disesuaikan-bandana-aneka-warna-8498541.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.05,Persediaan Hewan Peliharaan,Anjing,"Tali, Kalung &Moncong",overseas
Outdoor Living Wind Chimes Yard Garden Tubes Bells Copper 10 Tubes,176000.0,88000.0,http://www.lazada.co.id/outdoor-living-wind-chimes-yard-garden-tubes-bells-copper-10-tubes-8497443.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.15,"Perkakas, DIY & Outdoor",Taman & Kebun,Hiasan & dekorasi taman,overseas
Pets Soft Cooling Bed Cushion (Fluorescent Green),330000.0,165000.0,http://www.lazada.co.id/pets-soft-cooling-bed-cushion-fluorescent-green-8498667.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.29,Persediaan Hewan Peliharaan,Anjing,"Ranjang, Alas Tidur & Rumah",overseas
Adjustable Leather Craft Tool Set,166000.0,83000.0,http://www.lazada.co.id/adjustable-leather-craft-tool-set-8498375.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.05,"Perkakas, DIY & Outdoor",Peralatan Genggam,Set Perangkat,overseas
Canvas Pet Carrier Front Backpack (Purple),278000.0,139000.0,http://www.lazada.co.id/canvas-pet-carrier-front-backpack-purple-8519402.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.2,Persediaan Hewan Peliharaan,,,overseas
Cat Basking Window Hammock Perch Cushion Bed Hanging Shelf Seat,410000.0,205000.0,http://www.lazada.co.id/cat-basking-window-hammock-perch-cushion-bed-hanging-shelf-seat-8521773.html?ff=1&mp=1&rs=28688,5.0,3,welcomehome,4.7,0,1 x 1 x 1,0.62,Persediaan Hewan Peliharaan,Kucing,,overseas
Handmade Dream Catcher 5 Circles Feather Wall Hanging Decoration,166000.0,83000.0,http://www.lazada.co.id/handmade-dream-catcher-5-circles-feather-wall-hanging-decoration-9966522.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.06,"Perkakas, DIY & Outdoor",Taman & Kebun,Hiasan & dekorasi taman,overseas
"Hewan Peliharaan Kucing Anjing Pembawa Depan Anak Tas Travel Jala
Ransel Merah",468000.0,234000.0,http://www.lazada.co.id/hewan-peliharaan-kucing-anjing-pembawa-depan-anak-tas-travel-jalaransel-merah-8498837.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.46,Persediaan Hewan Peliharaan,,,overseas
Vintage Jam Dinding Kayu,126000.0,63000.0,http://www.lazada.co.id/vintage-jam-dinding-kayu-8498817.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.1,Furnitur & Dekorasi,Dekorasi Rumah,Jam,overseas
New Travel Toiletry Wash Cosmetic Bag Makeup Storage Case Blue,250000.0,125000.0,http://www.lazada.co.id/new-travel-toiletry-wash-cosmetic-bag-makeup-storage-case-blue-5988730.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.25,Tas & Travel,Travel,Aksesoris Travel,overseas
Perak Corong Terompet Meg 5C Ukuran,174000.0,87000.0,http://www.lazada.co.id/perak-corong-terompet-meg-5c-ukuran-8491174.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.12,"Media, Musik & Buku",Instrumen Musik,Aksesoris Instrumen Musik,overseas
Trumpet Mouthpiece for Bach 3C Size Gold Plated,176000.0,88000.0,http://www.lazada.co.id/trumpet-mouthpiece-for-bach-3c-size-gold-plated-8491161.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.1,"Media, Musik & Buku",Instrumen Musik,Aksesoris Instrumen Musik,overseas
"Lipat rak-rak penyimpanan pemegang penyelenggara untuk kamar mandi
dapur",164000.0,82000.0,http://www.lazada.co.id/lipat-rak-rak-penyimpanan-pemegang-penyelenggara-untuk-kamar-mandidapur-8983970.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.23,Lazada Deals,Perlengkapan Dapur & Makan,,overseas
"Plastic Portable Pill Box Weekly 7 Days Colorful Holder 28 Slot
Medicine",176000.0,88000.0,http://www.lazada.co.id/plastic-portable-pill-box-weekly-7-days-colorful-holder-28-slotmedicine-11506977.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.18,Furnitur & Dekorasi,Tempat Penyimpanan,Tempat Penyimpanan Obat & First Aid,overseas
"Laptop Notebook kasus membawa tas lengan baju untuk menutupi 27.94
cm MacBook Air/Pro",216000.0,108000.0,http://www.lazada.co.id/laptop-notebook-kasus-membawa-tas-lengan-baju-untuk-menutupi-2794cm-macbook-airpro-5992710.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.17,Tas & Travel,Travel,Tas & Pelindung Laptop,overseas
"5-in-1 multifungsi dilipat penyimpanan perjalanan tas Organizer tas
berwarna merah muda",216000.0,108000.0,http://www.lazada.co.id/5-in-1-multifungsi-dilipat-penyimpanan-perjalanan-tas-organizer-tasberwarna-merah-muda-5988895.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.22,Tas & Travel,Travel,Aksesoris Travel,overseas
30 mm x 10 m pita tembaga Foil EMI perisai gitar siput penghalang,186000.0,93000.0,http://www.lazada.co.id/30-mm-x-10-m-pita-tembaga-foil-emi-perisai-gitar-siput-penghalang-11503417.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.11,"Media, Musik & Buku",Instrumen Musik,Gitar,overseas
"Picnic Lunch Box Bag Dining Travel Zipper Handbag Women Kids Light
Purple",112000.0,56000.0,http://www.lazada.co.id/picnic-lunch-box-bag-dining-travel-zipper-handbag-women-kids-lightpurple-5992190.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.09,Tas & Travel,Tas Anak,Tas Bahu Anak,overseas
"Pengikat kaus kaki dan pakaian dalam laci 30 sel bambu arang kotak
penyimpanan lemari",180000.0,90000.0,http://www.lazada.co.id/pengikat-kaus-kaki-dan-pakaian-dalam-laci-30-sel-bambu-arang-kotakpenyimpanan-lemari-5989360.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.31,Tas & Travel,Travel,Aksesoris Travel,overseas
"MTB BMX Road Bike Cycle Scooter Rubber Handlebar Bar Ends Grips
Black - Intl",110000.0,55000.0,http://www.lazada.co.id/mtb-bmx-road-bike-cycle-scooter-rubber-handlebar-bar-ends-gripsblack-intl-6312620.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.13,Mobil & Motor,Mobil,Aksesoris Eksterior Mobil,overseas
"Fashion 18 karat berlapis emas anting-anting klip dengan warna
kelopak bunga Zirkon",108000.0,54000.0,http://www.lazada.co.id/fashion-18-karat-berlapis-emas-anting-anting-klip-dengan-warnakelopak-bunga-zirkon-6341510.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Pair of Big Feahters Long Crystal Rhinestones Chain Tassel Dangle
Earrings",72000.0,36000.0,http://www.lazada.co.id/pair-of-big-feahters-long-crystal-rhinestones-chain-tassel-dangleearringsnbsp-6341665.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
LAVA DAN BATU MATA HARIMAU GELANG EMAS BUDHA,92000.0,46000.0,http://www.lazada.co.id/lava-rock-and-tigers-eye-stone-gold-buddha-bracelet-6342248.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.02,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"New Gift Unisex's Men Black Stainless Steel Cross Pendant Necklace
Chain",116000.0,58000.0,http://www.lazada.co.id/new-gift-unisexs-men-black-stainless-steel-cross-pendant-necklacechain-6348754.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Pria,overseas
Oulm Jam Analog Pria Persegi Quartz Jam Olahraga Bisnis Coklat,334000.0,167000.0,http://www.lazada.co.id/oulm-men-rectangle-quartz-sports-watch-business-analog-watch-brown-6341562.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.14,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Pria,overseas
"Women Dress Watches Flower Plated Rhinestone Quartz Bracelet
Watches NO.6",130000.0,65000.0,http://www.lazada.co.id/women-dress-watches-flower-plated-rhinestone-quartz-braceletwatches-no6-6348763.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.04,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Wanita,overseas
Mini 5 PCS Silver Tone Screwdriver Set Watch Repair Tools Kit,120000.0,60000.0,http://www.lazada.co.id/mini-5-pcs-silver-tone-screwdriver-set-watch-repair-tools-kitnbsp-6841425.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.06,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"New Antique Style Stunning Yellow Gold Plated Filigree Hollow Drop
Earrings",110000.0,55000.0,http://www.lazada.co.id/new-antique-style-stunning-yellow-gold-plated-filigree-hollow-dropearrings-6349458.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Retro String Beads Braid Bracelet Arrow Alloy Pendant Bangle
Unisex",70000.0,35000.0,http://www.lazada.co.id/retro-string-beads-braid-bracelet-arrow-alloy-pendant-bangleunisexnbsp-6348800.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"UV400 panas logam kacamata hitam wanita Jual Kacamata Vintage Jaket
atas emas no, 2",78000.0,39000.0,http://www.lazada.co.id/uv400-panas-logam-kacamata-hitam-wanita-jual-kacamata-vintage-jaketatas-emas-no-2-6841363.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
"Outdoor Travel Super Thin Fiber Towel Swimming Sweat Quick Drying
Towel",130000.0,65000.0,http://www.lazada.co.id/outdoor-travel-super-thin-fiber-towel-swimming-sweat-quick-dryingtowel-6646318.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.06,Peralatan Rumah Tangga,Peralatan Mandi dan Tempat Tidur,,overseas
Classic Cross Rings Pendant Necklace Boy Girl Jewelry Unisex,74000.0,37000.0,http://www.lazada.co.id/classic-cross-rings-pendant-necklace-boy-girl-jewelry-unisex-6349040.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Pria,overseas
"AC 100-240V Converter Adapter DC 5.5mm x 2.5MM 5V 2A 2000mA Charger
EU Plug",102000.0,51000.0,http://www.lazada.co.id/ac-100-240v-converter-adapter-dc-55mm-x-25mm-5v-2a-2000ma-chargereu-plug-6843015.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.08,Tas & Travel,Travel,Aksesoris Travel,overseas
Portable USB 10 in 1 Charge Cable Multi Charger Cable C,124000.0,62000.0,http://www.lazada.co.id/portable-usb-10-in-1-charge-cable-multi-charger-cable-c-8492257.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.03,"TV, Audio/Video, Permainan & Perangkat Wearable",Audio,Home Entertainment,overseas
"Eye Jeweler Watch Repair 20X Magnifier Magnifying Lights Glass
Loupe Lens",148000.0,74000.0,http://www.lazada.co.id/eye-jeweler-watch-repair-20x-magnifier-magnifying-lights-glassloupe-lens-6860772.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.07,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
Guitar Bass Repair Tool Removal Plier (Red),118000.0,59000.0,http://www.lazada.co.id/guitar-bass-repair-tool-removal-plier-red-8491150.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.07,"Media, Musik & Buku",Instrumen Musik,Gitar,overseas
"Applicable WiFi Internet Socket Phone Remote Control Smart Power
Plug",616000.0,308000.0,http://www.lazada.co.id/applicable-wifi-internet-socket-phone-remote-control-smart-powerplug-5992852.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.23,Komputer & Laptop,Komponen Jaringan,Mobile Broadband,overseas
Mini Sedia Kopi Susu Minuman Mixer Pengaduk Elektronik,106000.0,53000.0,http://www.lazada.co.id/mini-sedia-kopi-susu-minuman-mixer-pengaduk-elektronik-6414130.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.08,Elektronik Rumah Tangga,Suku Cadang & Aksesoris Elektronik Rumah Tangga,Aksesoris Mesin Kopi,overseas
Dekorasi Kamar Anak Awan Bentuk Memancarkan Cahaya (Putih),176000.0,88000.0,http://www.lazada.co.id/dekorasi-kamar-anak-awan-bentuk-memancarkan-cahaya-putih-9930250.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.17,Bayi & Balita,Kamar Bayi,Dekorasi Kamar Anak,overseas
Men's Vintage Canvas School Satchel Shoulder Messenger Bag(coffee),528000.0,264000.0,http://www.lazada.co.id/mens-vintage-canvas-school-satchel-shoulder-messenger-bagcoffee-6843301.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.63,Tas & Travel,Travel,Tas & Pelindung Laptop,overseas
Anak-Anak Yang Aktif Robot Fish Mainan (Kuning/Biru),100000.0,50000.0,http://www.lazada.co.id/anak-anak-yang-aktif-robot-fish-mainan-kuningbiru-5990635.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.03,Promo Spesial,Best Deals,Top Deals Keluarga,overseas
Silicone Manual Nursing Strong Suction Breast Pump (Clear),148000.0,74000.0,http://www.lazada.co.id/silicone-manual-nursing-strong-suction-breast-pump-clear-8502081.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.11,Bayi & Balita,Makanan Bayi & Balita,ASI,overseas
"8 sizes Soft Plastic Handle Home Aluminum Crochet Knit Hook
NeedlePink - Intl",110000.0,55000.0,http://www.lazada.co.id/8-sizes-soft-plastic-handle-home-aluminum-crochet-knit-hookneedlepink-intl-5989275.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.06,Elektronik Rumah Tangga,Suku Cadang & Aksesoris Elektronik Rumah Tangga,Suku Cadang & Aksesoris Mesin Jahit,overseas
12PCS Wooden Animals Refrigerator Magnetic Fridge Magnet Sticker,62000.0,31000.0,http://www.lazada.co.id/12pcs-wooden-animals-refrigerator-magnetic-fridge-magnet-sticker-5991229.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,Elektronik Rumah Tangga,Suku Cadang & Aksesoris Elektronik Rumah Tangga,Suku Cadang & Aksesoris Lemari Es,overseas
"Kemerahan kulit PU kasus bisnis dompet pemegang kartu kredit dompet
untuk 20 diterima - ต่าง ประเทศ",100000.0,50000.0,http://www.lazada.co.id/kemerahan-kulit-pu-kasus-bisnis-dompet-pemegang-kartu-kredit-dompetuntuk-20-diterima-13851006.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,10x7.5x7,0.05,Tas & Travel,Tas Pria,Dompet & Aksesori Pria,overseas
"Toys Fixed Stroller Accessory Strap Holder Bind Belt Toy Anti-lost
band (Blue) - intl",64000.0,32000.0,http://www.lazada.co.id/toys-fixed-stroller-accessory-strap-holder-bind-belt-toy-anti-lostband-blue-intl-13218383.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,40x1.5x2,0.01,Bayi & Balita,Perlengkapan Berkendara Bayi,Kereta Dorong Bayi,overseas
"Sepeda Balap Sepeda Motor ATV Kotoran Bik Anti Sinar UV Ski
Kacamata",234000.0,117000.0,http://www.lazada.co.id/sepeda-balap-sepeda-motor-atv-kotoran-bik-anti-sinar-uv-skikacamata-6312399.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.13,Mobil & Motor,Motor,Perlengkapan Berkendara,overseas
"Biru Stainless Steel mesin penumbuk kopi Espresso tekan Flat Base
57,5 mm",478000.0,239000.0,http://www.lazada.co.id/biru-stainless-steel-mesin-penumbuk-kopi-espresso-tekan-flat-base575-mm-5993296.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.44,Elektronik Rumah Tangga,Perlengkapan Dapur,Mesin Kopi & Aksesoris,overseas
Bentuk Babi Bayi Kunci Pengaman Pendek Plastik Multifungsi,62000.0,31000.0,http://www.lazada.co.id/bentuk-babi-bayi-kunci-pengaman-pendek-plastik-multifungsi-5993554.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.01,Bayi & Balita,Keamanan Anak,Pengaman Sudut & Tepi,overseas
"Fashion EXO Adjustable Snapback Hip-hop Baseball Cap Hat Unisex
Purple",152000.0,76000.0,http://www.lazada.co.id/fashion-exo-adjustable-snapback-hip-hop-baseball-cap-hat-unisexpurple-7084044.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.09,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Perempuan (6 bulan - 3 tahun),overseas
"Stainless Steel 283.5 G minum minuman keras alkohol botol wiski
pinggul sekrup tutup corong",164000.0,82000.0,http://www.lazada.co.id/stainless-steel-2835-g-minum-minuman-keras-alkohol-botol-wiskipinggul-sekrup-tutup-corong-6031150.html?ff=1&mp=1&rs=28688,5.0,4,welcomehome,4.7,0,1 x 1 x 1,0.14,Lazada Deals,Perlengkapan Dapur & Makan,,overseas
"Tangan Bung Kuras Tenaga Tekanan Tinggi Toilet Wastafel Steker Alat
Pembersih Penyaring Kopi",352000.0,176000.0,http://www.lazada.co.id/tangan-bung-kuras-tenaga-tekanan-tinggi-toilet-wastafel-steker-alatpembersih-penyaring-kopi-5989920.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.65,Binatu & Kebersihan,Kebersihan,Sikat Pembersih,overseas
1 buah Pet kucing bermain kupu-kupu mainan (aneka warna),88000.0,44000.0,http://www.lazada.co.id/1-buah-pet-kucing-bermain-kupu-kupu-mainan-aneka-warna-8497340.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.05,Promo Spesial,Best Deals,,overseas
"Jembatan penarik mematok kecepatan 1 x gitar warna-warna-warni tali
jamnya Tandai alat penghilang",66000.0,33000.0,http://www.lazada.co.id/jembatan-penarik-mematok-kecepatan-1-x-gitar-warna-warna-warni-talijamnya-tandai-alat-penghilang-5991851.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.01,"Media, Musik & Buku",Instrumen Musik,Gitar,overseas
Portable Canvas Man Backpack Rucksack Travel Bag Duffle Dark Blue,742000.0,371000.0,http://www.lazada.co.id/portable-canvas-man-backpack-rucksack-travel-bag-duffle-dark-blue-8087062.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.92,Tas & Travel,Travel,Tas & Pelindung Laptop,overseas
"New Luxury Geneva Roman Faux Leather Analog Quartz Wrist Watches
White",90000.0,45000.0,http://www.lazada.co.id/new-luxury-geneva-roman-faux-leather-analog-quartz-wrist-watcheswhite-6341674.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.04,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Wanita,overseas
"18K Gold Plated Multicolor Zircon Ball Eye Pupil Shape Bracelet
Bangle - Intl",106000.0,53000.0,http://www.lazada.co.id/18k-gold-plated-multicolor-zircon-ball-eye-pupil-shape-braceletbangle-intl-8075554.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Burung Unta Ajaib Portabel Bantal Tidur Mengantuk Tidur Kantor Biru
+ Abu-Abu",208000.0,104000.0,http://www.lazada.co.id/burung-unta-ajaib-portabel-bantal-tidur-mengantuk-tidur-kantor-biru-abu-abu-8980411.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.11,Tas & Travel,Travel,Aksesoris Travel,overseas
Pelindung kursi mobil bayi tikar otomatis penutup (International),448000.0,224000.0,http://www.lazada.co.id/pelindung-kursi-mobil-bayi-tikar-otomatis-penutup-international-8087065.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.58,Mobil & Motor,Mobil,Aksesoris Interior Mobil,overseas
Kids Emoji Printed School Backpack (Yellow),156000.0,78000.0,http://www.lazada.co.id/kids-emoji-printed-school-backpack-yellownbsp-8981773.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.13,Tas & Travel,Tas Anak,Ransel Anak,overseas
"New Popular 10-199.9Hz Blue LCD Digital Frequency Panel Digital
Meter Gauge - Intl",198000.0,99000.0,http://www.lazada.co.id/new-popular-10-1999hz-blue-lcd-digital-frequency-panel-digitalmeter-gauge-intl-8087111.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.05,Mobil & Motor,Mobil,Peralatan & Perlengkapan Kendaraan,overseas
Resistensi Band Cahaya/Med/Latihan Yoga Latihan Berat Tabung,162000.0,81000.0,http://www.lazada.co.id/resistensi-band-cahayamedlatihan-yoga-latihan-berat-tabung-6473163.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.08,Olahraga & Outdoor,Latihan & Fitness,Aksesoris Fitness,overseas
"Ultrasonic Dog Training Whistle + Pet Training Clicker + Free
Lanyard Set - intl",118000.0,59000.0,http://www.lazada.co.id/ultrasonic-dog-training-whistle-pet-training-clicker-freelanyard-set-intl-13211814.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,18x12x2,0.05,Persediaan Hewan Peliharaan,Anjing,Mainan,overseas
"Kalung imitasi mewah elegan + Subang + crown yang ditetapkan partai
Pernikahan",350000.0,175000.0,http://www.lazada.co.id/kalung-imitasi-mewah-elegan-subang-crown-yang-ditetapkan-partaipernikahan-9930856.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.19,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
