shopid,itemid,status,images
4159780,114880152,1,"271fc620fefe97c29532aa9f0bbe876b,002db45246a7a5968fc7851677397e10,750b43037f5e4a7ed8cc50d866fad629,7253082766c52f22db45572ab55d5bfa,ec42723749ea9eb3794e693e51b4a102"
4159780,114880155,0,"143ed06efc8036957e8ff3938ff470fa,b73c0a24cccc9cbf05e6941ee1ff97d5,4c90246bc3a4fc08f0fb81f6ff1b9816,780771f6e59f51933fbf7ee0fa1a3f65,84dac7eb4705171c2ec370def4f9fde8,f85da329263ca0563a5ebf8d39b9f0cb,1aa20c63cadb3038f61f71daec732b26"
4159780,114880159,1,"6373d01f7209efea90e04cdc3f1757e9,97752c4dc9fb802b70fa69afc81c9954,4c6170b558e2a3c5313ec63c90b49251,fcdb56b0c55727061fdd04209bcc0925,f0748b71f92fabacac1407e4e4f12b36,1812e51deff811baba0239f65e556ffa,fddfcc365f6022963c64ea781f5e6540"
4159780,114880163,0,"f82a166f465c80c891e01d60f40663f9,2582eb20f2ca8f11fa70b4a684db95e6,c8b3f044e28741fcb8d42777653b6c4d,7b7e2a93e8ff9ce3670270f0db23d719,849f9aa9518471158bfac15904e28ee3"
4159780,114880167,0,"7227d0ee92e0bc5a4341f67a7925673d,270890d20a0fb14dbe364f424e544a2f,8ccfe292fee329258f466785bb30ab39,806ca2d74915a7e0765c12c696826a57,3bec0f23c487a95775cd78fa5cbc73e4,849f9aa9518471158bfac15904e28ee3"
4159780,114880175,0,"67726b242f6e60b8f692c78129e02b4a,920d07250404475f22f0889fba634734,b92ef481bfb482eb4a43ca99f44a49c7,561ed6983fc320fa8af5694332c1300a,083f4abc4df4e0d892d2f843e4ae06dd"
4159780,114880179,0,"3684d8b3f6165475ca379ea6a5238cd1,95c4c73d0841806d27c982dd90b5b27a,1d6e4d8ad3236c49e5d7d7dde28fd3d6,5bfe2730cf9412147726645378718d5c,8e70dda78eeb7cb7afbb7f1907743c67,b3f102095f9bf04c0536a5da337f60b9,970b2a5e915196aebf8bd16c7675d4d9"
4159780,114880183,0,"704e5bf1015b6dbb118262695f7db024,38214c5b8af003c7b424a943888ce79b,aac7b229d2d7c516ab3f7f56d0468a6d,18c14f0d9f4fa0df1c34fe82cd382095,dbda11b33e78fe9f40ba09e74f00c59c,4056ca0b04dcfd6c82e9b275d02852bc,b7bcabde7718250a027ab4787b9709e4"
4159780,114880189,1,"96a4afd0214af6d1dfd3ea88e6159df5,79c78ecd9d25c519f4fd2294935387f1,981daf112cd2c3b0930587801a9ee64a,48f5da12f6ffdc98f62492323a459bbc,8207713f76a026c3f419f230ebc5bde7"
4159780,114880191,0,"5d1cfe2d6d91ca7f927afaeda67f4e35,d502e67cf2ae57ac54d3e85146ad2d05,8049d456f872c8be9ad82de6a6fd7b7b,97be42547cc8be21dc50253545c1db31,403301f2f1c7b7507f1ccff8bcac9669,70d6e9380af2369496385c11d05aa804,5b5d760ebf8e84d69157322e5fe905a5"
4159780,114880194,0,"0401517382201081c21c86df5559278f,34895bfaa95d8c925e8078e5b8569a29,c8db0e3a8497ab32bed1eee37b72d52f,597d6d1eb3c080de14e923e60ee1db9b,c69c8364b52e320c57998e5314ea1946,690d5a792002c0250c34969fc0cf8100"
4159780,114880199,0,"126695fecb50a391c205cdb2bd02bd37,e08e0b4d973912c01d4cd2ab49778d23,a8c812d1ee3789e83270d90ee62d7b65,7f43874b942b237e201d74f3278e20c8,7623d0461153efd40a84a12ec8644fee,07cd3b995015b7dfaf7def3ca774a17e,ee804f8d4e7f0f5bb7c7391c3f612f57"
4159780,114880205,0,"57f3d9ed70fb071a3d178159b6607c9d,bfe59c31f652668b754ee1ba94afa616,8c347dd059a897fad40d6c86894cd480,af00e91b372cf0d42a2424901ac21523,cd83a4cc57898f579fc7d66d958542f4,187c11bcbbf3a7a0903ef5629649d46b,239b7b40dc0bd95505896155a5eb2146"
4159780,114880209,0,"0e741efe76d3a5b46c3d75fd7abde149,af0c34bfdafeda1138a897e5859b98ed,e78666bb3d8328302eea5952021bf044,c515a8402e87152e7fb471226eeb90d2,b3546c84fc15cf6d587e96d2ec558790,3c1d179f7f9a35a2b4ecdfba32cc8bc6,80aacfd1742a5abfbf56a9fe4ff8abdb"
4159780,114880211,0,"d54246a5662ee7c6b83b8a231397aaa8,60fd63df64aa358f6cd5c7fa1ae3bd01,79a3ebe91fcaed2c95da5fa78e40f322,e35d68cd1e7471ddc30dfa0e930cc7c6,1820caf44f2256034fbbac362b8d6bae,90f6bb8febca5ea50f50fa35ff05c37d,a6818a8685932fcde7166c03cd3f7758"
4159780,114880215,0,"ce883432ea911d946e4e763a9db81945,ce25e5bd24eb920755f3c14b4998c145,940d157ae07424bb2315a5a205133891,67b8912a818e06a178b60ebf08e0d474,1dfd5fcc33559ab25e6328e64bfdbd0d,bb30230f6cf3e15c47d0ebf0d026c535"
4159780,114880218,0,"a499c9f0248cac848cc533e7d3817193,9df76ce7d207edbd989bd5e2434d0653,71b944be714cfb34b125a0d6bbd44ac9,0665e3cdd0139d178405e1d4f0c09399,ce4162c881fae9be1bd349bc3a5b6680,4a854d7790b74a07c2ad2aa09abb9221,d0474a336bcc68d9cf4b18f55a5281e8"
4159780,114880223,0,"a63fe093f75bef018ac1e63111d2e0c4,f1d8232e4ee50c540c1d5c0e6ace567a,29f65105fe77e1363affaa7f65808a52,d62abe3586a2574deff946ab431a903e,7301594f2b044604802a57e3a8f9cdbf,93e1c389082e3355042ec8b6a39ce0da,ed7892d150f3f40a041fd5214640fd26"
4159780,114880227,0,"de1121cb216e23b459aca5e445cee1ef,79477e54676cbcd3cde8565dd3b4cdaf,127c8e48bd92b10cf80f4c4a9ef70126,caafbdec795fb170a49edd6191a31f0d,6020570755bdefae5498f9fbd67b0355,ca7f38401ee6e98910253d086831fbb7"
4159780,114880231,0,"4575ae572cb92300c8a8d800762688f0,9c38cc192aa9521cbe1d8d2ae6f095df,97874ca69089c6b8d5ee49b88060d615,2e30f6c0ea467528fd50b9dd2c5c4634,479270067639abf42ca4c7cfb9565cac,619dd9156dcbeb63473b1cdde1f5683b,f51c441c4980a0f6cd7df4e128d64e5c"
4159780,114880254,0,"26b23b5840f398b3d503c977eeb2c525,a916ba63237ebcf5c04f06848d9f71a8,bd7d86ce199a7366cbdaea033c7c261a,2d4d2cdf08a8d2f720633ee538d57dbe,3ee417b85c61eaa65a4d437c71b05ba9,3d3c40c11e6044d64a0e4d71a564eac3"
4159780,114880274,0,"6a9cbc014c4e718ede15c3aa44c697c5,007ab58ac44452fbde5c3ea839c138e6,8389e777a8e32702f730f1b175616482,a4bfac53393ef8efeac2503d727c348a,10cde2694bcd5164cba8f1484b71225b,db4cdd90a0d5f29146d8409a41b1dafc,17d69494df2db51c2b843cae4da990b1"
4159780,114880285,1,"7186b3e36eeca12e7801895f4b014019,f2557d9345cded6ee4e4c28ee941da52,12c7ae3bb893e0b30090548c140a7b5c,a0cfe6247b40943b95a6f0b597d553a9,cbda3e174712a563d41c22c05fbeff63,d4f023bda5177f9b066b2755e3cb89fc"
4159780,114880289,0,"fb2eeb32637d7016dc8df6f934e85119,a438c7c7605b6072d126aada7f5f09ff,7615879642ae1366eb9ea40aab0c6d82,66903a8b549556d0f84cad4d86a1e110,2c33ac56ff18a5f4c0b98ab7d8e83b2e"
4159780,114880292,1,"39ccc9b30b6d2e009ff9ed16e307d5cf,365a66253f55662984b78bafbb82771d,29a8f958a5458ff91a9057a55d2eeb53,3490d0524466e3dab17984079cd05e55,cf08d65d5b9f4745ce3fe4e00c3c7a4d,bb521983baa34b87cf3cbb783f9d47fc"
4159780,114880297,0,"a927545914310bf313e71371c8485e41,aabb004e71bbfc0b40b0d2cd3a2df332,f32e93edcb906c548534ef61e49ea3bd,39c725a4ae904559d23e58466ab9d126,b1d0760f2831bb3eeecb8df2670365a9,e86d669c6482712225904860cb401045"
4159780,114880299,0,"251e4941a9fcc9d4f936f778bb56db6d,9580f0354f7af233e76ccbe4703f950a,757d4ea291771cfdf3325672bdc43eb7,29462245f06c2d6dbaf4e410005c9b82,b509904850da7d0cb36376a0171c86b2,0af52eb6fa6b0b9659ef5ac4fa51b13a"
4159780,114880303,0,"7051cee07b6319fc95ce8ac6f1ba95b9,a9c11f4d87d5d769bdb2733b160c9d03,45e81b7e0a48e49b117f1ebbe8137e22,20c27e6c27e5b08a70465f0d7edf0635,754d5d6f93ddd5e9e1805d284b4fc619,409208f30e6b5c1205b4aacde8e46c58"
4159780,114880305,0,"c7a05ed91ba6773d4d6ef949c0eda545,ddbfdd8e892b9835f24e3bcaa7a54e8b,3a913f00bebed448c8da5caf4c290e17,1067ed0841b2c2a302fc1ef4b753865b,7981b64d838c7968ef4049e4a73867b8"
4159780,114880311,0,"53569692ac1fe2c8b69b087ee530aa08,23182358c4f92b2a0f715fc8511f26d2,a751772d482d426104b4605e22c129b6,2d2170f52dd32bdf1ace12613bdde944,f804a3a132f49b846c3b466b6876c240"
4159780,114880313,0,"1b8535bd14d8a72265c1ec5567c4e1ab,eb8d407fd9c216c77dc44c015a806f3a,625ad7957bee461a464a725acca2e3f7,0b6cf7ac56a96af79fe4660fd95260e2,6a19b30afbe352cfa23d838153036b41,924ee52022031b28b72580bbe882a486,ddf1443be5fdedceeaf86e8c58a88ba0"
4159780,114880317,1,"4de1badb824d2106ce10bf4589ec6210,0dfa5779103711733c0e24a939bff164,852ae3387a2512ef15d397e15636260d,7796810907485fe07825f9cb69e7a2fe,1993a0f89f3cf992693151c5772d4485,b500f8de162856b3750836ba7e36f30b,8baa1a6cc864de60600fc325448670cf"
4159780,114880320,0,"7d5dc3acc9718da6876c096eb4537eef,977606112f49fc4ac701fbfc715135af,f9163c953a066805287d074d2131f44e,16d5eff374be71027408260a6919b0f7,be95623dd82311f997e420009f36aff0,9f6ceafc73767f2bfda869d01e511cee,1e4a56ae4671a3d76d00d7c84e214e81"
4159780,114880323,0,"37ae45f13592f47ae0bcc5dfe695332d,d84e958c18ca0138b7c3e0bef6d569c0,75fb4b3a24ed76c12de859321e2a34b8,0230de4a1e1fd145aca78bf3f6a56d0b,c41cd551a366ae9864b4ac722442d739,caeea30812ce1e202303a4d786a1d505,a06efee67916288472b3cc352dca004c"
4159780,114880326,0,"04d05bf9a7e4f630b4e71276fa401b6a,38b9c1deeddb8509eb85f532d057975f,e3af00595c1b809c89b8e7b8fa857d4e,25c6a14af8b7a174706a98a1830ea592,6441f5cd8350b46d98127912d33f0b25,a981f8aeb4bfddb67e561e193697f7c0,4d8d48bba32fec17704dba204fd6aa2a"
4159780,114880331,0,"23c1cabb9b4a2cc29f9a6737c0bab01a,bb3b04151d4eade40288b6588e837e08,357ef1390a5bdbbe10508214b49ff1ab,40101639bdee05bd68b94c9571310b0c,96adaed7c9d2b1bf96b35b21fba5dc59,7c193d637301c635ab0b43ba35c4aaff,9ade0fbbd75f3f6b6102d80c0f9a6f18"
4159780,114880335,0,"18b5ddf5970ade4f324d2f7d791cda09,e78e0a238b3b3fe708e861223e59379b,fbbc0f91a63b75d416c681232986070b,9d0cb82d6d5048a6f99b81961aa6a74a,172f0f22bdfe444aab58b30dbe7afd34,d14236ccb3a7ea227dcb7a1c5186dfcf,f6d88e361a0f6b1df696f247dab011a4"
4159780,114880336,0,"d5cb4c0325b646193d8bf6eb014c534c,99e50cf77533142bf3137fc652450da4,0f58a91c137ea082e64c67d6a249ab0c,2b6ce89e1c3df72afbd7ed10d5e9f84f,82965cad46015980c771d7e5ab06edd3,7a566385aa78d7af6ae63aec27ff7158"
4159780,114880338,0,"b30113b59b6fee8e4b48e41fb416ae94,3d0a50e4a332f750c2b331493356455d,1d0f18b0f86af5c87a02f2f9601bf1b1,4d95a1b478b67ca04ea9efc817d43f43,49b7d3083332a90ab552772411176c68,0210c1f476972e6c2c85c40a20f29770,6f60b42a5a9201e9ec0225c22905121f"
4159780,114880346,0,"ded2235083706d8abb8dc85d78c58075,83a0c66da8e8fa0aa4acd63ceea30431,ddecfe292044c471b81bb509537b2c30,8107fa579a2ea7c512f135f419e868af"
4159780,114880384,0,"1eabe6b5159a3de5b3ab541641281265,8c45c444d47516dbd3be9e4e4944f4da,c650d58f86bc85e72dc9e67a8070e8ad"
4159780,114880388,0,"244452a44198ad9f40596b15c123d746,d6a6c36f4766f173bb9e49da582a6ee0,9fb07228cf025e13a1d2fcc60bb43c78,142292d11ab66e2e541f6288734f6b5a,b954a001f4ef0032dac709b64f6844cc,781c4debbdd8f08eeb54b8e02d601e5b,798fcb51b6992c3fca85fc9000714684"
4159780,114880396,0,"d22037bee808ff5e080ea5341fe2f5f2,757d387458b1468623e688f3f18a6071,5e780ecbe3e4f025a5be5aa4cb6fb56a,173a8b91125d3dff91754af1f2af1382,fe0abbae223e3bad3714e332a694eb71,78bd2a5f22285635c87343da76f9721a,8ab46008bb2b640a307918dfcebf8ecc"
4159780,114880400,0,"0c24e736c1e55eabb6c1b9483ef02cd9,a642f780bbf50c1659d8893f6b0fb9d1,d27e83e5f73ed5d83afe63e1710fd4f8,4b0892235622cd8f1b30950dfd8e4a28,679ae062a890b43e5b14b2a0b8a0a249,6894e033a0705be11e09e05eb9ae271d"
4159780,114880407,0,"79cee324b2a714a01ff7503171a0ef89,222b5219e21a3a5e70b227e3afa22813,a4a843210534034477d039ccb8026daf,1ea142ec52a7917746d2852bd78d4419,306d91be2a0816d852dd54ab40ffd2f2,6583bbc39e1c3e4e32b11f1dc0e2a536"
4159780,114880411,0,"0f2788610f13f39c0445ded90a6950d9,a832211303c29bf04ec09e00b648b1d5,37ce7de4afb71d4f40126749fa474fb0,27bcb97f05ea62933cf1d79ee820b417,3319b0949ce5f1cb0bb09349023b2649,b822e9af7a51fcc0e7fec02812487b77,61a274113c7f667be0fbda932025aa01"
4159780,114880416,0,"64a347cee17a0bf2cec2c0606c6b3ee0,a232d717897383b83c34c4caacc97118,04ce3621034d56b3c8b364e4542ac359,26b8665ce23705662aec98ba9aac969c,61d8309b2f390395ff97f889b514e4f0"
4159780,114880424,4,"79cee324b2a714a01ff7503171a0ef89,222b5219e21a3a5e70b227e3afa22813,a4a843210534034477d039ccb8026daf,1ea142ec52a7917746d2852bd78d4419,11c8bb77548e27e6f078b7f52a9adeed,306d91be2a0816d852dd54ab40ffd2f2,6583bbc39e1c3e4e32b11f1dc0e2a536"
4159780,114880430,4,"79cee324b2a714a01ff7503171a0ef89,222b5219e21a3a5e70b227e3afa22813,66fbc68383c616faf3c8b1f7e4f1f51c,a4a843210534034477d039ccb8026daf,1ea142ec52a7917746d2852bd78d4419,11c8bb77548e27e6f078b7f52a9adeed,adf9e2daaf093034635f12efe58d68e8"
4159780,114880435,0,"79cee324b2a714a01ff7503171a0ef89,222b5219e21a3a5e70b227e3afa22813,a4a843210534034477d039ccb8026daf,1ea142ec52a7917746d2852bd78d4419,306d91be2a0816d852dd54ab40ffd2f2,6583bbc39e1c3e4e32b11f1dc0e2a536"
4159780,114880439,0,"69c6a7cd1f90ac633a917be975c2fc1f,080afcd5c043952e33ef4f8b700f8e06,a5d75bcb5ef8aa9dfc61e4913ef4e18b,62c4ee2dfb06499f7ed35bc596fdceb1,3cd21c65c0ba7a2fdb3941595894df5d,3ef21dbcbeb2308f409155a6c9d7cdc2,203d65c059341735825591b68c626e80"
4159780,114880443,0,"9393ec78fb8fd3f8b7a310b021d9fc9b,867a562ef63e4fcc5b378b6c307da509,c03fe7d305108867048617446d9a0ce3,8e5eb1f4bdb00b281b1a96a0c38bb1e9,ff9273d94a1990280a6821946d97ba98,62523477fc576147b225e8a51129664d,916e26fb1a9f4fbf1e463a8e8f5f31bd"
4159780,114880445,0,"39f61db89e779074f5e96479aa874df8,1f2228c55120f38071d19944cbf86a70,a96588d2c813244f92aae0dd5eb843d4,dc68c88ea7a31b90e473e1fada22bcf0,71186f038e40bc088dce2d602f49ba1d,c8653430b902578ccea3da962e0351db,9a0daaae084c9d24df43265af5cecc8c"
4159780,114880449,0,"24437ef1d6f1058ebf0ea43167a9c1d7,9c5571c5d9bc8345342aa56e9c41512c,004ffe01a7078dee6a00e9cc188bce7e,f0f661f232d16ea846144fea3c2ad042,68d725dac9145f31f14ae0ed9e4a5b15,1034ac2e45bedd5c7563c7cb2c284374,9c9dc0ae8cb6f2af603523a87e49687d"
4159780,114880452,0,"e990711177a7876857f59a665da5a961,b4dfd3da90ae97aaf6fc08fb917e53a7,25931c9385d68303d3c0765a070c551b,5b3e35c5926599e421a4036153694840,8ced30f32330053982aaafde52694966,0dbd5b6cd1bc15fb93261c8ca55b3e46"
4159780,114880454,0,"e59b3b0ff4e8fa57a6740b570b8039b9,fa0d48e9aae5e8e9d15dd0eb5e8252c2,d708f27868d54e035b5f3eed066827ef,ee0479c3d04ac86f7c85918aac2bf282,a9df00502b93a83ede290ebc7b2933c1,bc057e27351d0dca0403e1d8f6ab064b"
4159780,114880460,0,"656899bc71614a364e704711db6cdb9b,6f62e72ae8a13a3215f29df839d854b4,bd8703663282502c137c77745de772a9,32d8aaf70e35ecd89a159d3fce97cad0,b9f062423ad8c732dda02edb6feb74b4,962d4c431ca1e31dfcf15fbb48fc43d0,ceca6707c64b083250cdb2b9b7f3fd1a"
4159780,115180338,0,"a866f245e0b27b575e62d03b5159ae0a,532be518d0774c8d704c220c70d30c6b,9ccfa9f0db89347658a75be92cea0ed7,e7629ef10668f6389ba50f0a712821eb,851d3896dfac07c1df9cbb09af2ea377"
4159780,115180343,0,"b2704a1b1a249525f6ec72e96e952e23,9317d624ede97b9b778eefbd1204b77d,7365ed8fdfc3fcc47a7ff2d1d5935d16,72602f185902722406e250b87c11627f,917f19ec55419973dbb8a0e3f43e2d44,8a834fc248aa6e1683b188320e1a05eb"
4159780,115180346,0,"e300f0e1f889876c1472945d90f86d99,269f515749156a51d280800838d694a8,46ed84c754e0322b9ffca0ff3989b9bc,0230de4a1e1fd145aca78bf3f6a56d0b,c41cd551a366ae9864b4ac722442d739,2c1937437151df51b73d6c3bdb5d3f41,a7df923e31c0b2741c7eac41c32e93d9"
4159780,115180349,0,"b0b4cd86119fd227cd8248d494e08683,a2437332bd127d70ebf140a5033cc82a,504a82a24143da803daf9004810a3bf0,0230de4a1e1fd145aca78bf3f6a56d0b,c41cd551a366ae9864b4ac722442d739,9470b822e83df4e4238980c5ff7d1282,cec6d725cd0717510987a349c94a7911"
4159780,115180352,0,"1f9158c680a62dc0548a832e4f16c2c0,dc3a50a73f429b6301695493a6fa17c5,ccf79897e73b01c45c35fef234427213,0230de4a1e1fd145aca78bf3f6a56d0b,c41cd551a366ae9864b4ac722442d739,33a0bd60d5ed0a0cddf3bd976431c7c0,091c06c84dbc7fac9f699e7f07339a5b"
4159780,115180357,0,"086f327efb68dfb52bb379ad0d2f1f8c,f845d77c62afcd51fed3297b41be0ec1,b38c8597bdeabc7ec437f9443c862058,0230de4a1e1fd145aca78bf3f6a56d0b,c41cd551a366ae9864b4ac722442d739,32ad48409be3cc938ded7a599595ebb4,9106d7716306c23582424fe83b56234c"
4159780,115180359,0,"036fe74f63f7fcdefafe3892fead32a2,f7ec29dfc2826ebddea19c20cb269a4a,25c6a14af8b7a174706a98a1830ea592,6441f5cd8350b46d98127912d33f0b25,83c673c0d83c4c39c96929a450f96ceb,b2484b87c9ad84bdd4c7c9304636293c"
4159780,115180361,0,"742aa2a1005f8da2f15d677c4a6d2641,f13e12d24d6d69dbbc11c5afeeed9759,25c6a14af8b7a174706a98a1830ea592,6441f5cd8350b46d98127912d33f0b25,872525d36e3feaa6d69720ece46c574f,b8083983ad00c41ed6b5cf3f82f403da"
4159780,115180362,0,"cdeeb7bc0e5a9b14cd0f8ec65c4e57af,f492afa94949892e7a99ce95977bdcfe,57222d972679df28331e88c3db42af20,3bdf08dfde6a7febe29b585b7c568823,172f0f22bdfe444aab58b30dbe7afd34,d62785c92654e609aac467d74e2e3c8a,6722f2aceb3d584c012add2b6de54f60"
4159780,115180365,0,"66075fd7e610b653cf8a413fa9cf35cd,3762ebb1f842cdc61b09b3c605bd1076,15ce68d1fa95b3ec0f3a2fb384aae922,cac0fd09017b22ef6fbcf754fbb2b5ee,172f0f22bdfe444aab58b30dbe7afd34,65a49d0cec39c5f2482dd7315f62de1a,c450aa7473424bc6b0490e9e115beece"
4159780,115180369,0,"81daf27d893477d188ffe719065a16c5,3e8efecf6577792b7e80ef6cb1fc6922,757c93d7e43f0fd60c947935460e0bc1,f78b0838085a1a7fce731ad12693236d,172f0f22bdfe444aab58b30dbe7afd34,009ebe5a6cef6d1929e05c8356f61048,0fa1fc287469c9e32722b9f301e1dd17"
4159780,115180374,0,"ed094e724a2e435d81a10a57dcf5a295,65f689f701cf83a47136c59cdb57736a,0625293995760e892ed0914b98feb836,53412dd18e365d0795c18b1c7e43facd,172f0f22bdfe444aab58b30dbe7afd34,99129fe1594873e36ad45823234c97e5,88dfe815369305f1314e961c93475e40"
4159780,115180377,0,"1476e81a04e528459f8a2262292b746d,c5b51b159fe80f229de529be777e1fa3,609623cc014a43d7b3edbf9002f193ad,fd645e108e1dd99ceaac5f008e8dd64f,ca2bc5c3e1674a63ffed9216909678d2,512fd34bc5fc592b649d02b4b65f2692,04d1317803b7eafb7ccdfe195b4c6577"
4159780,115180382,0,"58af38c549afe54921c71f5ee549b259,f9f52b5b072727df1e0640e97d5a018e,e1743d94069c7e7e6f6574b6f297d71c,5fb76db0ad5202551484cbdf224a2ec5,ca2bc5c3e1674a63ffed9216909678d2,89e06e5c2462968bef70b18fd1f24c0f,980d8e227d7e5dabf1180f80e31f276a"
4159780,115180384,0,"b4701170a37ade14a5bef305d8f111c0,c6c2979231790da8df014c35741cf6b9,2907935ec42ff73fac7a6a4d4b0fd4eb,7eed7f73b3e0bc2a7cf819560dac8d5d,9a9625bac8efdaa3b0be18159ad5ab69,f7f0f3967c0f8624eb8eec0b273ac80e"
4159780,115180391,0,"a3c5f80b09b1998e2b833f75509033de,ef5c30701d12b55b9585bde4d3b11470,5a4f2206b14135a947d8cda8557054ea,2b6ce89e1c3df72afbd7ed10d5e9f84f,e9b907de130f7d6b5b50c25fdc4448d6,fdbf7fb242a45a710d77c7fc0ad32f18"
4159780,115180396,0,"64bf903eeeb40af49ad76055933c3289,d858bc0e8f67343b6fb5f3bdef745f0e,1e640ad5fcd2c6e1e5c425a0e68d558b,4d95a1b478b67ca04ea9efc817d43f43,49b7d3083332a90ab552772411176c68,0210c1f476972e6c2c85c40a20f29770,67431b27269d04760834ad1f9614d2d5"
4159780,115180398,0,"20c4ed4662678f620f965012b96cdc5f,427a16c8cbe1f490dd8fc8da8f92d852,5b499fa906ba12ba10c33e65cb7cd138,4d95a1b478b67ca04ea9efc817d43f43,49b7d3083332a90ab552772411176c68,f57dc98bd5b3d461e979148b3b32e38f,0c378f63e7481155503d4d86e002a00a"
4159780,115180401,0,"b95dab6190c6c475481213f412cc5d24,93e7709797eade839c82fd19cbfe64bb,630d16f490e3359a72b0fb501cc02d2a,4d95a1b478b67ca04ea9efc817d43f43,49b7d3083332a90ab552772411176c68,0efd0a662982df9228a7c74c5012d28c,b62b1238d381fe83f5c668b151c0e062"
4159780,115180406,0,"188199c4cd6bf87ce2f75aaf66fbff35,2c733b75fc9fd64bf9390caff3695532,e8392d213c7d43ad7ec1f101cd93f5dc,4d95a1b478b67ca04ea9efc817d43f43,bfbf568f09192bc63bb267b14c5c0bc4,3f4a1c4e23f3e85122edc3aaea7eee3c,7bc63b697fde495d06346c9a530e0839"
4159780,115180425,1,"1386edd80f3bb9b3623f197cee8192ab,0cfd9f8c2e2501ca3a0f2df163c3414f,e57e6ccb3a4653dde1097748549b8b30,4d95a1b478b67ca04ea9efc817d43f43,bfbf568f09192bc63bb267b14c5c0bc4,586a5a5e6971588634168d9df351939c,f80fa53f0acd1e34114fe42f6bb5e9c5"
4159780,115180427,0,"41ab177fc0d2fd25e638c9503852a07c,7558ad147e90d40837f0691c224eb368,69eb0787f297154b00ca878bb9b38be5,4d95a1b478b67ca04ea9efc817d43f43,bfbf568f09192bc63bb267b14c5c0bc4,d602648800c56ae51e40d88314d0356d,864b5ad52a0e1f7d5237de9bdad610d2"
4159780,115180429,0,"2408ef9a645e75a66c17786d7eec45c5,f603694365b7b8d1d38d764140323edc,c398f53c27c83bf25c9e9ae5f6ffc968,4d95a1b478b67ca04ea9efc817d43f43,bfbf568f09192bc63bb267b14c5c0bc4,954375316a95d329be876f754c7b76ae,c1da8418fc8551101eefeda68d67f49a"
4159780,115180432,0,"bbbdff732208d2b5af3790d50792933f,1ccb53cda3f93bcbb05c8b50cc1a4fcd,6e87350dcbf09853a2163598a67be1e4,4d95a1b478b67ca04ea9efc817d43f43,bfbf568f09192bc63bb267b14c5c0bc4,2de9fc753e0bc84a82d864d27b6c0fe6,de9eb03a77b4f14d25d20f86c3bb8d76"
4159780,115180438,0,"a7b403b46fe39bd669dd3d9b340c7fea,c4894a00fa6d68e2dc87036420b7f80e,5fb586c4d7c443d582afd9690e6255bc,9492894616239d05a7c50209dae7bd19,57945f71c3203b8ab892c46006d4be15,e6cedf9dae506acdeab45cc9358adf96,9296a986112f92d9b934ef030423e239,74a4eb71ae88f986abb323ba132e5ae6"
4159780,115180442,0,"0ce40cbabf7d4093bd355e6250c8d9f6,5b387c827005f156887ea19666745889,bbeea24fa1454a423280f47ab3915fba,9547b39aa69ca27579649aa87db8a30e,7d8b13dd92704797e98124276e5beaa2,0b5fb1d4a0e9cd7c0ae9b394f5637819,ddcc1d065312c51a6206c351b123cb0a"
4159780,115180444,0,"6a7bd61c9d978ba093b1c3dda3a853a0,dc5fb130e9f28d47ae10b227f20a978b,0ce40cbabf7d4093bd355e6250c8d9f6,eebdb3d3b92464bd31b8cfc4cb86129e,6113ac3262afb9bebf1aab564ab51eb5,a236480cc20ceab3590e7405aa90d495,ddcc1d065312c51a6206c351b123cb0a"
4159780,115180448,4,"15a63fe3e5c6fcceec3b36ca4a81d7ae,72a3e771a3c2e5d1c24441352a3c236a,b1f5ebb668d6f16df72b2b7461f11bbe,da88ed835bc63c2198e857d6a017cb60,7d8b13dd92704797e98124276e5beaa2,5bda69d51a147d8de5eb8f4ee4a24c2e,fcb4b97d82b3e1cf8ff623628de44377"
4159780,115180450,4,"15a63fe3e5c6fcceec3b36ca4a81d7ae,72a3e771a3c2e5d1c24441352a3c236a,b1f5ebb668d6f16df72b2b7461f11bbe,da88ed835bc63c2198e857d6a017cb60,7d8b13dd92704797e98124276e5beaa2,5bda69d51a147d8de5eb8f4ee4a24c2e,fcb4b97d82b3e1cf8ff623628de44377"
4159780,115180454,1,"15a63fe3e5c6fcceec3b36ca4a81d7ae,72a3e771a3c2e5d1c24441352a3c236a,b1f5ebb668d6f16df72b2b7461f11bbe,da88ed835bc63c2198e857d6a017cb60,7d8b13dd92704797e98124276e5beaa2,5bda69d51a147d8de5eb8f4ee4a24c2e,fcb4b97d82b3e1cf8ff623628de44377"
4159780,115180455,4,"9e23babcc002a4c6ea9da496e606af54,c821e6885f877acd9ceb3bc54b9f5f73,a0244adfa5c0fb99aa9a48ae486a7164,25e826dd0f26bb5ec7e375fa8a11bc52,7d8b13dd92704797e98124276e5beaa2,8e0c9ccc144ac33d5015d70b98cfc213"
4159780,115180459,4,"9e23babcc002a4c6ea9da496e606af54,c821e6885f877acd9ceb3bc54b9f5f73,a0244adfa5c0fb99aa9a48ae486a7164,25e826dd0f26bb5ec7e375fa8a11bc52,7d8b13dd92704797e98124276e5beaa2,8e0c9ccc144ac33d5015d70b98cfc213,84e83f7437b4755ab795ef31628146eb"
