Shop_26397007,Shop_26396404,Difference_score
470669242,532553110,23.0
389384175,483149943,23.0
535407916,483135159,23.0
464060399,367999020,22.0
463666440,363272197,23.0
351159976,372985159,22.0
349053458,525245363,22.0
348875529,522426996,23.0
384199366,419059482,23.0
386305604,485941553,22.0
363500893,367841303,21.0
463704837,522426722,21.0
464249962,532544694,24.0
382649287,522429325,23.0
349074492,369477223,23.0
459631544,369575585,23.0
459733306,368018382,22.0
350977543,454781986,24.0
464188913,522431330,23.0
464418080,368019667,23.0
348918335,370777432,22.0
402356515,363272197,23.0
464037817,455099571,23.0
464191871,525243401,23.0
464298632,455083470,24.0
464003793,455112594,22.0
362745378,367966146,22.0
384701224,369676376,22.0
464424373,419059482,22.0
470690453,481423482,24.0
535403140,369481481,22.0
459581884,369583575,23.0
349312817,369136684,23.0
464214113,369580009,22.0
464305200,522425076,21.0
463665866,368019554,23.0
384232529,532538229,22.0
362707902,368019404,23.0
350950427,519426105,24.0
352549199,369583575,23.0
470666774,369523756,23.0
464397454,522426141,23.0
465630838,370778531,23.0
464104114,570501399,22.0
362793319,452465572,23.0
464013930,367982527,23.0
535404492,369721795,23.0
352472620,369272994,22.0
362765440,481364202,21.0
463698690,454074520,23.0
470693240,369583575,23.0
362848030,525254987,23.0
463658753,370768696,23.0
464151326,369523756,23.0
464033017,483028787,22.0
464167768,369315514,22.0
463779166,525237871,21.0
465421470,369595103,23.0
464038579,452507152,23.0
383246522,452839238,24.0
464193313,369674027,22.0
464224962,369720857,23.0
464245944,525242558,23.0
386305385,369662350,23.0
347589286,374598557,24.0
385724834,369481481,23.0
402593436,522431406,23.0
365617292,370778531,23.0
463700290,419170651,24.0
350702687,367966146,23.0
470691474,368019667,23.0
350702682,525243401,23.0
383195472,522431406,23.0
362838670,398411317,23.0
465869596,455144719,23.0
389384545,522426459,23.0
402269284,369641923,22.0
347636018,574602898,23.0
351083151,452465572,23.0
362790758,522431330,22.0
463669573,367491413,23.0
464338309,525240250,23.0
362835567,367501395,22.0
362835294,492332363,21.0
464252896,522429325,22.0
463146703,369589264,23.0
402269137,454074520,23.0
362755549,368016546,22.0
464428277,522431406,23.0
402412249,483149943,23.0
383031517,396808892,23.0
464186343,366266874,23.0
464214615,368019667,23.0
463740142,522427818,23.0
464303374,522426430,22.0
348842919,369581662,23.0
464176829,371415377,23.0
383133462,368010456,23.0
365615633,522415476,24.0
389286287,366121298,23.0
362851511,522426141,23.0
398723603,369721795,23.0
362791155,370778531,22.0
403303339,511730885,23.0
465423833,369716778,21.0
464414468,525241595,23.0
388636391,369475458,22.0
362711716,370777432,23.0
464127777,369589264,23.0
402188487,525250326,23.0
362961731,398563629,20.0
382778161,368019404,23.0
362825805,338730875,23.0
463973424,584906425,23.0
463479952,481364202,20.0
362958499,369603515,21.0
384454140,455019903,24.0
348874041,525236458,23.0
464228849,455147943,23.0
382736035,369245383,22.0
463684544,522431330,23.0
386355022,368026484,23.0
463593074,452586520,23.0
390999108,455058105,24.0
348873066,522430836,23.0
385625792,519429582,22.0
362802014,369575585,22.0
463716500,369675665,22.0
463692453,368010456,23.0
391183457,370778531,24.0
384314222,368019667,23.0
362753276,522431406,23.0
466468070,369571334,23.0
362830664,522415476,21.0
464281788,525254605,22.0
389308266,483135159,23.0
464250334,522427636,21.0
464273534,525240710,23.0
389123984,369571334,23.0
470691646,455147943,24.0
463925434,452437124,23.0
463552101,525237339,23.0
402554175,419075020,24.0
463717715,481364202,23.0
348904932,369674027,23.0
463649808,370894165,23.0
464103731,452586230,24.0
470692173,370768696,23.0
362712386,525245363,22.0
385587868,525245363,23.0
463764283,368019554,22.0
383110265,370894165,22.0
350697148,455147943,23.0
389105845,455147943,24.0
350697140,398347963,23.0
362844139,365723218,23.0
350697146,455129701,23.0
350697147,370768696,23.0
365616466,367993956,23.0
464166596,570196244,23.0
362817383,369571334,23.0
389211556,368018864,23.0
362779054,532545183,21.0
464170396,522426996,23.0
350961111,369571334,23.0
464447272,367527086,23.0
362815725,519423794,23.0
463757472,483135159,22.0
362794310,453656121,24.0
363493556,618521989,23.0
470690991,451762226,23.0
464002920,369299080,24.0
362819413,452553113,20.0
464028114,369595103,22.0
383208225,522431406,24.0
464106604,526295722,23.0
470670484,452448067,23.0
350982502,532545183,23.0
363499705,522429325,24.0
464059493,452060109,21.0
389176128,454074520,23.0
463505346,532538229,23.0
464254366,483149943,23.0
464105771,531729907,24.0
464258331,369573791,23.0
362791365,452448067,23.0
362754557,525236458,22.0
382758919,522427818,23.0
382927204,455154059,22.0
402203198,368010456,23.0
464436886,372991666,24.0
385569641,369674027,23.0
463477074,455154059,22.0
352580442,369641923,23.0
470700603,367856908,22.0
383195131,570505603,24.0
464428649,367522623,22.0
384288497,369570998,23.0
350948754,599589884,23.0
362806817,370778531,23.0
384084118,455052154,23.0
362843910,370884322,20.0
464013474,369580009,23.0
464171284,525236458,24.0
464147962,455129701,23.0
349087269,452437351,22.0
464187779,369641923,23.0
463496336,522426430,23.0
402202645,525241595,23.0
464011307,452094565,23.0
362769016,525257984,23.0
464304426,366344260,24.0
383031983,449651862,24.0
464182054,525254987,22.0
463547958,454405350,23.0
464232186,367982527,22.0
362721135,560695114,21.0
464171137,454405350,22.0
463478382,369674027,23.0
347644338,522425152,24.0
362807858,522425152,24.0
464175629,455147943,24.0
466447502,419183197,22.0
464187483,532538888,23.0
464226663,365723218,23.0
470927681,367966292,23.0
464232320,369675495,21.0
350976969,455112437,23.0
464305594,455147943,22.0
464209687,508708346,23.0
464080248,455129701,23.0
463566265,483028787,23.0
390721561,367491413,23.0
402502832,526269310,23.0
466468446,369720857,24.0
463723959,369504502,22.0
402187914,532538888,22.0
463669352,574090240,24.0
384466342,532546910,21.0
464418532,366301769,22.0
362674040,396808892,23.0
362803574,368010456,24.0
459550235,369571334,22.0
464147797,508708346,23.0
388765593,522426459,20.0
349279543,369470735,23.0
459697004,369575585,23.0
362839299,369523756,23.0
464441526,368019404,22.0
470923670,570501399,23.0
383160827,531733286,22.0
464462084,367522623,23.0
464299266,508708346,22.0
464257431,369721795,22.0
402436455,455093547,23.0
362819622,570508239,23.0
464170255,369573791,23.0
463774740,365984832,22.0
464058046,522431406,23.0
402188126,525243401,23.0
464188426,369721795,23.0
463778896,398411344,23.0
463886493,525237871,22.0
464394870,525254294,23.0
352549423,488909730,23.0
350964867,396808892,23.0
463668978,522415476,22.0
363497085,440773253,24.0
573982511,454405350,23.0
470927822,452586230,23.0
463599551,455112594,23.0
464261514,369574941,22.0
385805101,522426722,21.0
391120017,525240250,23.0
464170879,522425076,22.0
362970395,508805414,24.0
464180593,451961327,24.0
386388676,522426430,21.0
363499953,520584659,20.0
350702661,366121298,24.0
350702667,370777065,22.0
464173474,522428593,23.0
362836233,369572579,22.0
464280040,525238521,23.0
386338085,532538364,21.0
464150566,368019404,24.0
464255172,369315514,23.0
464152758,419059482,22.0
3905
