name,price,price_discount,url,rating,review,seller,seller_rating,shipping_fee,size,weight,category_level1,category_level2,category_level3,local_overseas
Inficlo Women's Jackets Mayer Jaket Wanita - Brown,350000.0,155480.0,http://www.lazada.co.id/inficlo-womens-jackets-mayer-jaket-wanita-brown-13268869.html?ff=1,2.142857,7,Assunnah Mart,3.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Ayako Fashion Tunik Laila - (Black),178000.0,71900.0,http://www.lazada.co.id/ayako-fashion-tunik-laila-black-18180799.html?ff=1,5.0,1,Ayako Fashion Ayako Fashion,3.8,33000,12 x 2 x 10,0.2,Fashion,Fashion Wanita,Baju Muslim,local
"Sorex - 6 Pcs Celana Dalam Wanita Type 1251 Size M, L, EL, QL -
Warna Random",197000.0,95000.0,http://www.lazada.co.id/sorex-6-pcs-celana-dalam-wanita-type-1251-size-m-l-el-ql-warna-random-12242445.html?ff=1,4.333333,3,Nimari underwear,1.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Vanwin - Tunik Bordir Bunga Floria - Salem,189900.0,84900.0,http://www.lazada.co.id/vanwin-tunik-bordir-bunga-floria-salem-34671322.html?ff=1,,,Vanwin,4.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
T-OS Rok Batik Parang Lilit Design,139000.0,84000.0,http://www.lazada.co.id/t-os-rok-batik-parang-lilit-design-12228555.html?ff=1,,,T-OS,3.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Merce - Heels Pesta (Gold),95000.0,81000.0,http://www.lazada.co.id/merce-heels-pesta-gold-9009679.html?ff=1,3.166667,1,Merce.,5.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
Merce - Melanie (Gold),125000.0,60000.0,http://www.lazada.co.id/merce-melanie-gold-11950300.html?ff=1,3.2,5,Merce.,5.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
"JRC collection-sepatu flatshoes slipon putih semu brown sejenis
toms/wakai",70000.0,70000.0,http://www.lazada.co.id/jrc-collection-sepatu-flatshoes-slipon-putih-semu-brown-sejenistomswakai-29190522.html?ff=1,,,JRC olzone,3.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Freebang Sarung Tangan Pengantin Renda Bunga Imitasi Pengantin Gaun
Prom Partai Pernikahan Sarung- intl",118000.0,59000.0,http://www.lazada.co.id/freebang-sarung-tangan-pengantin-renda-bunga-imitasi-pengantin-gaunprom-partai-pernikahan-sarung-intl-8564907.html?ff=1,5.0,1,Freebang,3.7,0,1 x 1 x 1,0.04,Fashion,Fashion Wanita,Aksesoris,overseas
Dress maxi panjang batik gamis kaftan long dress Samira,250000.0,102680.0,http://www.lazada.co.id/dress-maxi-panjang-batik-gamis-kaftan-long-dress-samira-35460528.html?ff=1,,,CJ collection,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"HengSong Women Floral Hair Band Elastic Turban Headband Twisted
Knotted Yoga Head Wrap Pink",74000.0,33150.0,http://www.lazada.co.id/hengsong-women-floral-hair-band-elastic-turban-headband-twistedknotted-yoga-head-wrap-pink-9570821.html?ff=1,5.0,1,Popcorn Store,4.3,0,,,Fashion,Fashion Wanita,Aksesoris,overseas
"Bulan minggu bunga cetak wanita busana kasual dan Bohemia elegan
gaun sifon panjang musim panas untuk liburan dan pantai",248000.0,221472.0,http://www.lazada.co.id/bulan-minggu-bunga-cetak-wanita-busana-kasual-dan-bohemia-elegangaun-sifon-panjang-musim-panas-untuk-liburan-dan-pantai-13789283.html?ff=1,2.0,1,Be A Queen BeautyStore,3.7,0,,,Fashion,Fashion Wanita,Pakaian,overseas
Coup Women Classic Short Celana Pendek Wanita - Black,98000.0,49000.0,http://www.lazada.co.id/coup-women-classic-short-celana-pendek-wanita-black-33020799.html?ff=1,1.0,1,Ninano Fashion,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Marlee ERHN-16 Platform Sandal - Merah,125000.0,46750.0,http://www.lazada.co.id/marlee-erhn-16-platform-sandal-merah-21297761.html?ff=1,,,Marlee shop,3.7,33000,,,Fashion,Fashion Wanita,Sepatu,local
Sorex Celana Dalam Wanita Super Soft 1238 (3 Pcs),199832.0,85000.0,http://www.lazada.co.id/sorex-celana-dalam-wanita-super-soft-1238-3-pcs-11954153.html?ff=1,,,Kefir Organik,1.5,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Rok payung>Celana kulot>motif batik parang brighnite,85000.0,85000.0,http://www.lazada.co.id/rok-payunggtcelana-kulotgtmotif-batik-parang-brighnite-15199845.html?ff=1,,,mazza.nhj,5.0,33000,60x0.33x2,0.33,Fashion,Fashion Wanita,Baju Muslim,local
Grateful Blouse Molly - Best Seller - Merah,130000.0,65000.0,http://www.lazada.co.id/grateful-blouse-molly-best-seller-merah-12186987.html?ff=1,2.666667,4,Grateful,4.6,33000,40x30x3,0.30,Fashion,Fashion Wanita,Pakaian,local
Carvil Groove-02L Women's Casual Sandal - Cokelat,259000.0,165900.0,http://www.lazada.co.id/carvil-groove-02l-womens-casual-sandal-cokelat-17475466.html?ff=1,,,,,33000,1 x 1 x 1,0.5,Fashion,Fashion Wanita,Sepatu,local
JO & NIC Diandra Chambray Tunik Dress Wanita AllSize - Cream,299000.0,61900.0,http://www.lazada.co.id/jo-amp-nic-diandra-chambray-tunik-dress-wanita-allsize-cream-17963423.html?ff=1,5.0,2,SkyroseNet,2.7,33000,94 x 54 x 2,0.28,Fashion,Fashion Wanita,Pakaian,local
HOKI COD - Magic Eve Bra Premium Original 1 Set - Cup B 36 - Hitam,169900.0,83888.0,http://www.lazada.co.id/hoki-cod-magic-eve-bra-premium-original-1-set-cup-b-36-hitam-34429397.html?ff=1,2.0,1,HOKI JAYA SHOP,4.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Cotton Bee Hoodie Channel Instan - Including Inner - Hitam,155000.0,62800.0,http://www.lazada.co.id/cotton-bee-hoodie-channel-instan-including-inner-hitam-8036017.html?ff=1,4.25,8,Cotton Bee,1.0,33000,10 x 10 x 10,1,Fashion,Fashion Wanita,Baju Muslim,local
kyoko fashion stelan star -(brown),125000.0,62000.0,http://www.lazada.co.id/kyoko-fashion-stelan-star-brown-13846030.html?ff=1,3.25,1,Kyoko,4.3,33000,10x10x10,0.25,Fashion,Fashion Wanita,Pakaian,local
"Seanut New Height Increasing Shoes Casual Women Swing Breathable
Wedges Shoes (Black,Blue) - intl",498100.0,239000.0,http://www.lazada.co.id/seanut-new-height-increasing-shoes-casual-women-swing-breathablewedges-shoes-blackblue-intl-15423700.html?ff=1,5.0,1,SEANUT,3.9,0,,,Fashion,Fashion Wanita,Sepatu,overseas
RAFISHA-Sepatu Kets [White],140000.0,55250.0,http://www.lazada.co.id/rafisha-sepatu-kets-white-17092298.html?ff=1,3.333333,1,RAFISHA SHOP,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Jfashion Midi Dress Chambray Long Sleeve - Biru Tua,149900.0,55900.0,http://www.lazada.co.id/jfashion-midi-dress-chambray-long-sleeve-biru-tua-6925071.html?ff=1,3.581395,4,j_fashion,5.0,33000,13x13x10,0.3,Fashion,Fashion Wanita,Pakaian,local
"40 Pcs Wedding Hair Pins Crystal Pearl Flower Bridal Hairpins Hair
Accessories Fashion - intl",130000.0,65000.0,http://www.lazada.co.id/40-pcs-wedding-hair-pins-crystal-pearl-flower-bridal-hairpins-hairaccessories-fashion-intl-29635748.html?ff=1,,,Blossom Mall,3.8,0,,,Fashion,Fashion Wanita,Aksesoris,overseas
"Hanyu Fashion baru jari tangan wanita Solid hip-pop topi Baseball
putih - International",130000.0,57800.0,http://www.lazada.co.id/hanyu-fashion-baru-jari-tangan-wanita-solid-hip-pop-topi-baseballputih-international-12475969.html?ff=1,,,DD Store,4.4,0,,,Fashion,Fashion Wanita,Aksesoris,overseas
Tumblr Tee / T-Shirt / Kaos Wanita Bestfriend Couple - Putih,160000.0,80000.0,http://www.lazada.co.id/tumblr-tee-t-shirt-kaos-wanita-bestfriend-couple-putih-35536389.html?ff=1,2.0,1,Ellipsesinc,2.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Faster Sepatu Kanvas Slip On Wanita 1608-075 - Black,309900.0,127900.0,http://www.lazada.co.id/faster-sepatu-kanvas-slip-on-wanita-1608-075-black-12990678.html?ff=1,5.0,2,Alldays Mart,3.6,33000,30x15x11,0.8,Fashion,Fashion Wanita,Sepatu,local
Pugly Celana Busa - Booty Sponge Pants Hitam,100000.0,50000.0,http://www.lazada.co.id/pugly-celana-busa-booty-sponge-pants-hitam-3308767.html?ff=1,3.5,4,Online Mam,1.0,33000,1x1x1cm,1,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
"Ai Home Musim Panas Hot Penjualan Sandal Wanita datar Sepatu Kasual
Bunga Bohemia Toepost Perak",318000.0,106000.0,http://www.lazada.co.id/ai-home-musim-panas-hot-penjualan-sandal-wanita-datar-sepatu-kasualbunga-bohemia-toepost-perak-9740691.html?ff=1,2.666667,9,Feng Qi,4.8,0,25 x 10 x 5,0.24,Fashion,Fashion Wanita,Sepatu,overseas
Trend Baju - Hijab Brukat Lapis Furing Uk L - Maroon,200000.0,109650.0,http://www.lazada.co.id/trend-baju-hijab-brukat-lapis-furing-uk-l-maroon-9546491.html?ff=1,1.5,2,Trend Baju,2.7,33000,21 x 10 x 1 cm,0.5,Fashion,Fashion Wanita,Baju Muslim,local
Fuboshoes Sepatu Wanita High Heels Laser Putih,150000.0,67000.0,http://www.lazada.co.id/fuboshoes-sepatu-wanita-high-heels-laser-putih-31128022.html?ff=1,3.4,5,fuboshoes,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Ayako Fashion Atasan Wanita Blouse Sasa - YU (Putih),219999.0,58900.0,http://www.lazada.co.id/ayako-fashion-atasan-wanita-blouse-sasa-yu-putih-10770014.html?ff=1,3.1875,3,Ayako Fashion Ayako Fashion,3.8,33000,60 x 100,0.28,Fashion,Fashion Wanita,Pakaian,local
EELIC BRA-5810 PUTIH Bra Motif Bunga Push Up Bra,65000.0,25500.0,http://www.lazada.co.id/eelic-bra-5810-putih-bra-motif-bunga-push-up-bra-17077798.html?ff=1,3.75,4,Indoelic,3.3,33000,15X15X10,1,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
TokoKadoUnik Alat untuk Memperindah Payudara - Pink,100000.0,80000.0,http://www.lazada.co.id/tokokadounik-alat-untuk-memperindah-payudara-pink-879250.html?ff=1,2.6,5,Toko Kado Unik,5.0,33000,9x3x3,0.25,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Gratica Sepatu Flat Flatshoes Laser Salem NFZ-49,125000.0,69800.0,http://www.lazada.co.id/gratica-sepatu-flat-flatshoes-laser-salem-nfz-49-13870943.html?ff=1,,,Nafiza Store,3.0,33000,30x10x10,,Fashion,Fashion Wanita,Sepatu,local
"FLAT JELLY SHOES WAKAKA 1709 3B KHUSUS WARNA COKLAT MUDA NO 36
& 39",79900.0,44900.0,http://www.lazada.co.id/flat-jelly-shoes-wakaka-1709-3b-khusus-warna-coklat-muda-no-36amp-39-32471207.html?ff=1,,,simple go indonesia,5.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
Converse Chuck Taylor All Star Dainty Leather Ox - Black,899000.0,429000.0,http://www.lazada.co.id/converse-chuck-taylor-all-star-dainty-leather-ox-black-38007130.html?ff=1,,,Fm Original Store - Fmost,4.0,0,,,Fashion,Fashion Wanita,Sepatu,local
JRC-sneakers yezy putih lokal real pict,120000.0,60000.0,http://www.lazada.co.id/jrc-sneakers-yezy-putih-lokal-real-pict-34001132.html?ff=1,,,JRC olzone,3.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Sepatu Sneakers Wanita Sepatu santai Sepatu Outdoor Berjalan
Women's Fashion Sneakers Casual Shoes Outdoor Walking Shoes - intl",798000.0,322000.0,http://www.lazada.co.id/sepatu-sneakers-wanita-sepatu-santai-sepatu-outdoor-berjalanwomens-fashion-sneakers-casual-shoes-outdoor-walking-shoes-intl-21153487.html?ff=1,,,Howell Star,3.6,0,,,Fashion,Fashion Wanita,Sepatu,overseas
Sepatu Teplek Flat Shoes Wanita Cewe Karet Bara,60000.0,60000.0,http://www.lazada.co.id/sepatu-teplek-flat-shoes-wanita-cewe-karet-bara-33020682.html?ff=1,1.0,1,rizki wardrobe,2.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Boho Womens Off-shoulder Beach Casual Summer Floral Print Maxi Long
Dress New - intl",487500.0,195000.0,http://www.lazada.co.id/boho-womens-off-shoulder-beach-casual-summer-floral-print-maxi-longdress-new-intl-19872447.html?ff=1,,,Iska Global Trading Limited,4.4,0,,,Fashion,Fashion Wanita,Pakaian,overseas
"Victory Midi Dresses Women's rose decals pencil skirt Bud silk
dress（Blue） - intl",511000.0,250000.0,http://www.lazada.co.id/victory-midi-dresses-womens-rose-decals-pencil-skirt-bud-silkdressblue-intl-23931952.html?ff=1,4.0,1,Dream Shopping Mall,4.8,0,,,Fashion,Fashion Wanita,Pakaian,overseas
"wanita imitasi kulit dipoles oxford menunjuk sepatu datar aksen
untuk resmi bekerja ukuran 42-hitam - International",370000.0,259000.0,http://www.lazada.co.id/wanita-imitasi-kulit-dipoles-oxford-menunjuk-sepatu-datar-aksenuntuk-resmi-bekerja-ukuran-42-hitam-international-14596496.html?ff=1,,,dailylook,3.0,0,,,Fashion,Fashion Wanita,Sepatu,overseas
Amira Instan (Pastan),55000.0,55000.0,http://www.lazada.co.id/amira-instan-pastan-31331763.html?ff=1,,,Kusumashop,5.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Hush Puppies Sandal Strap Wanita Rita - Hitam,699500.0,699500.0,http://www.lazada.co.id/hush-puppies-sandal-strap-wanita-rita-hitam-10077393.html?ff=1,,,Hush Puppies,4.0,0,20 x 10 x 15,1,Fashion,Fashion Wanita,Sepatu,local
Handsock / Manset / Fingerless Ring Polos Hitam,60000.0,60000.0,http://www.lazada.co.id/handsock-manset-fingerless-ring-polos-hitam-17479814.html?ff=1,1.0,1,Nessa Shop,4.0,33000,500,1,Fashion,Fashion Wanita,Baju Muslim,local
Spring Knitted Cardigan /Big Size L-XXXL / Coklat,189000.0,57800.0,http://www.lazada.co.id/spring-knitted-cardigan-big-size-l-xxxl-coklat-21070141.html?ff=1,4.666667,3,Fecelin Gift,5.0,33000,50x60x1,0.3,Fashion,Fashion Wanita,Pakaian,local
"Women Harajuku bf wind students loose thin section denim jacket -
intl",675000.0,236700.0,http://www.lazada.co.id/women-harajuku-bf-wind-students-loose-thin-section-denim-jacket-intl-13875489.html?ff=1,,,bigcat direct,4.7,0,,,Fashion,Fashion Wanita,Pakaian,overseas
Multi Jilbab anak,25000.0,25000.0,http://www.lazada.co.id/multi-jilbab-anak-26338157.html?ff=1,1.0,1,ALINZA,0.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
"Women Lady Europe Vintage Retro Shoulder Purse Handbag Totes Bag
Messenger light brown - intl",400000.0,200000.0,http://www.lazada.co.id/women-lady-europe-vintage-retro-shoulder-purse-handbag-totes-bagmessenger-light-brown-intl-15024537.html?ff=1,,,AutoLeader,3.1,0,35.00 x 23.00 x 23.00,0.50,Fashion,Fashion Wanita,,overseas
Tanktop Bra - Tanktop Strech + Busa /Cup - Pink,75000.0,52000.0,http://www.lazada.co.id/tanktop-bra-tanktop-strech-busa-cup-pink-21244161.html?ff=1,5.0,1,Beauty Lover,5.0,33000,10x10x5,0.3,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Wedges Wanita Bianka Hitam,100000.0,71910.0,http://www.lazada.co.id/wedges-wanita-bianka-hitam-33734776.html?ff=1,,,magicstore,0.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
"LAYER JUMSUIT#2 (MARON) no iner /JUMSUIT GAUL /JUMSUIT MURAH
/JUMSUIT KEREN",85000.0,85000.0,http://www.lazada.co.id/layer-jumsuit2-maron-no-iner-jumsuit-gaul-jumsuit-murahjumsuit-keren-33125752.html?ff=1,,,qyu_acollection,1.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Gaya Batik ( Kayla Dress ) ( Pink ),199000.0,199000.0,http://www.lazada.co.id/gaya-batik-kayla-dress-pink-14500566.html?ff=1,,,Gaya Batik,5.0,33000,35 x 28 x 1,,Fashion,Fashion Wanita,Pakaian,local
"EOZY gaya Eropa wanita berkerudung wanita jaket bergaya mantel bulu
lembut hangat gugur musim dingin jaket katun tebal mantel (biru dan
abu-abu) - International",1273081.0,541059.0,http://www.lazada.co.id/eozy-gaya-eropa-wanita-berkerudung-wanita-jaket-bergaya-mantel-bululembut-hangat-gugur-musim-dingin-jaket-katun-tebal-mantel-biru-danabu-abu-international-12474966.html?ff=1,,,eozysunshine,2.7,0,,0.89,Fashion,Fashion Wanita,Pakaian,overseas
RAFISHA-Sandal Karet Poppy [Cream],111500.0,111500.0,http://www.lazada.co.id/rafisha-sandal-karet-poppy-cream-17091647.html?ff=1,1.0,1,RAFISHA SHOP,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Women Shoes Fashion Zipper Letter Decor Breathable Casual Shoes
Women High Heel Platform Air Shoes Faux Suede Round Tote ( Red ) -
intl",543375.0,271688.0,http://www.lazada.co.id/women-shoes-fashion-zipper-letter-decor-breathable-casual-shoeswomen-high-heel-platform-air-shoes-faux-suede-round-tote-red-intl-15301657.html?ff=1,,,AOYI,3.6,0,40 x 30 x 20,0.5,Fashion,Fashion Wanita,Sepatu,overseas
Perempuan Itu Menunjuk Ujung Belati Sepatu Bot Sepatu London Hitam,1103000.0,331000.0,http://www.lazada.co.id/perempuan-itu-menunjuk-ujung-belati-sepatu-bot-sepatu-london-hitam-10449131.html?ff=1,4.0,1,XIALU,4.0,0,,1,Fashion,Fashion Wanita,Sepatu,overseas
"Gamis jumbo Feliza Bunga Ori, Gamis, Baju gamis wanita, Gamis
Bigsize [Pink Salem]",265000.0,265000.0,http://www.lazada.co.id/gamis-jumbo-feliza-bunga-ori-gamis-baju-gamis-wanita-gamisbigsize-pink-salem-32924048.html?ff=1,,,COMPROM SHOP,0.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Nike Air Max 90 - Sepatu Wanita - Biru,2399000.0,2270000.0,http://www.lazada.co.id/nike-air-max-90-sepatu-wanita-biru-16030816.html?ff=1,,,OKLOK,0.5,33000,1x1x1,0.2,Fashion,Fashion Wanita,Sepatu,local
"Women Autumn Winter Turtleneck Sweater Batwing Sleeve Pullover
Thick Knitting Jumpers Pull femme Oversized Sweater Coat Wine -
intl",410000.0,188000.0,http://www.lazada.co.id/women-autumn-winter-turtleneck-sweater-batwing-sleeve-pulloverthick-knitting-jumpers-pull-femme-oversized-sweater-coat-wine-intl-12330173.html?ff=1,,,Hee Fly,3.6,0,15 x 15 x 15,0.55,Fashion,Fashion Wanita,Pakaian,overseas
"Cyber Stylish Meaneor Women Casual Long Sleeve Front Zipper Fleece
Hooded Coat ( Navy Blue )",636000.0,350000.0,http://www.lazada.co.id/cyber-stylish-meaneor-women-casual-long-sleeve-front-zipper-fleecehooded-coat-navy-blue-5196069.html?ff=1,,,Happydeal365,4.1,0,1 x 1 x 1,0.78,Fashion,Fashion Wanita,Pakaian,overseas
"New Spring Autumn Satin Black Midi Skirts Summer Casual Smooth
Women Fashion Skirt Elastic Pink Skirt Elegant Pleated Skirt - intl",377000.0,359000.0,http://www.lazada.co.id/new-spring-autumn-satin-black-midi-skirts-summer-casual-smoothwomen-fashion-skirt-elastic-pink-skirt-elegant-pleated-skirt-intl-15781908.html?ff=1,,,HLH FASHION WORLD,2.6,0,,,Fashion,Fashion Wanita,Pakaian,local
LCFU764 profesional wedge tumit sepatu kerja yang nyaman (hitam ）,438000.0,219000.0,http://www.lazada.co.id/lcfu764-profesional-wedge-tumit-sepatu-kerja-yang-nyaman-hitam-8418616.html?ff=1,,,Adamant,3.1,0,,,Fashion,Fashion Wanita,Sepatu,overseas
"new jaket musim dingin tebal mantel hangat untuk wanita jaket
bertudung - International",711000.0,677000.0,http://www.lazada.co.id/new-jaket-musim-dingin-tebal-mantel-hangat-untuk-wanita-jaketbertudung-international-12530130.html?ff=1,2.0,2,Vanxigo store,3.4,0,,,Fashion,Fashion Wanita,Pakaian,overseas
Kembar Stelan Kebaya Moderen Serong - Orange (Free Inner),295000.0,215000.0,http://www.lazada.co.id/kembar-stelan-kebaya-moderen-serong-orange-free-inner-11791943.html?ff=1,4.666667,3,Kembar,2.0,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
"EELIC CDW-5P 5PCS BIRU + HITAM + UNGU + PINK + MERAH Celana Dalam
Wanita Motif Bunga.",100000.0,27625.0,http://www.lazada.co.id/eelic-cdw-5p-5pcs-biru-hitam-ungu-pink-merah-celana-dalamwanita-motif-bunga-23468090.html?ff=1,3.0,1,Indoelic,3.3,33000,10X10X5,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Kain Sarung Pantai Bali Sablon (8) Oleh Oleh Khas Bal,32000.0,32000.0,http://www.lazada.co.id/kain-sarung-pantai-bali-sablon-8-oleh-oleh-khas-bal-17523152.html?ff=1,,,BELANJA OLEH-OLEH BALI,1.5,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
Cardigan Wanita,65000.0,49500.0,http://www.lazada.co.id/cardigan-wanita-34472657.html?ff=1,,,Pasar Seni Bali,5.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
DoubleC Fashion Tunik Anida Navy,198000.0,82900.0,http://www.lazada.co.id/doublec-fashion-tunik-anida-navy-13996526.html?ff=1,2.661765,6,CharleneFashion,4.4,33000,10x1x90,1,Fashion,Fashion Wanita,Baju Muslim,local
Sepatu Wedges Bara Karet Jelly Wanita Cewe Payu,50000.0,50000.0,http://www.lazada.co.id/sepatu-wedges-bara-karet-jelly-wanita-cewe-payu-33021261.html?ff=1,,,rizki wardrobe,2.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
Celana Jogger Khaki,99000.0,49000.0,http://www.lazada.co.id/celana-jogger-khaki-13767647.html?ff=1,5.0,2,arenabelanja,2.0,33000,30x15x5,0.25,Fashion,Fashion Wanita,Pakaian,local
Omah Fesyen Wesyifa Plain Layer Long Pants - Fuchsia Size: S,95000.0,28900.0,http://www.lazada.co.id/omah-fesyen-wesyifa-plain-layer-long-pants-fuchsia-size-s-33939295.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Sepatu Wanita Flatshoes Flat Shoes Glossy Hitam NFZ-13,75000.0,39800.0,http://www.lazada.co.id/sepatu-wanita-flatshoes-flat-shoes-glossy-hitam-nfz-13-37671725.html?ff=1,,,Nafiza Store,3.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
Omah Fesyen Adeeva Collar Sleeveless Blouse - Grey Int: One size,69000.0,20900.0,http://www.lazada.co.id/omah-fesyen-adeeva-collar-sleeveless-blouse-grey-int-one-size-18185468.html?ff=1,5.0,1,Omah Fesyen,3.0,33000,15 x 10 x 10,,Fashion,Fashion Wanita,Pakaian,local
sepatu kulit wanita WEFGES BOOTS TAN cah 0174,230000.0,175000.0,http://www.lazada.co.id/sepatu-kulit-wanita-wefges-boots-tan-cah-0174-12257136.html?ff=1,,,Djaka Store,1.5,66000,15X35X25,1,Fashion,Fashion Wanita,Sepatu,local
Skechers Microburst Under Wraps Women's Sneakers - Hitam,799000.0,639200.0,http://www.lazada.co.id/skechers-microburst-under-wraps-womens-sneakers-hitam-24433562.html?ff=1,,,Planet Sports,5.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
Salwa Dress - Baju Muslim Gamis Syar'i,350000.0,130391.0,http://www.lazada.co.id/salwa-dress-baju-muslim-gamis-syari-18945171.html?ff=1,1.0,2,Salari Shop,1.0,33000,,1,Fashion,Fashion Wanita,Baju Muslim,local
G-string thong polos [pink],35000.0,27000.0,http://www.lazada.co.id/g-string-thong-polos-pink-37419913.html?ff=1,,,tokbyor shop,5.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
GAMIS HIJAB SYARI CADAR /4WARNA / KHASANAH SYARI,399999.0,297500.0,http://www.lazada.co.id/gamis-hijab-syari-cadar-4warna-khasanah-syari-19657618.html?ff=1,3.2,5,BuyMe,2.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
"Women Warm Winter Thicken Coat Hooded Overcoat Long Jacket Outwear
(White) - intl",736000.0,368000.0,http://www.lazada.co.id/women-warm-winter-thicken-coat-hooded-overcoat-long-jacket-outwearwhite-intl-16532621.html?ff=1,3.0,1,Smilebuy Store,4.3,0,59x46x1,0.5,Fashion,Fashion Wanita,Pakaian,overseas
Jaket Murah Bomber Wanita Maroon,245000.0,138000.0,http://www.lazada.co.id/jaket-murah-bomber-wanita-maroon-37973105.html?ff=1,,,Uyat collection,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
GSD Maxi Bunga Tempel Maron,197800.0,62900.0,http://www.lazada.co.id/gsd-maxi-bunga-tempel-maron-11975110.html?ff=1,2.454545,1,Toko grosir dress,4.0,33000,,400,Fashion,Fashion Wanita,Pakaian,local
"S-4XL Denim Jacket For Women Short Jeans Jacket Women Slim Denim
Coat Long Sleeve -Blue - intl",769000.0,325000.0,http://www.lazada.co.id/s-4xl-denim-jacket-for-women-short-jeans-jacket-women-slim-denimcoat-long-sleeve-blue-intl-24514042.html?ff=1,1.0,1,qianhao store,4.5,0,,,Fashion,Fashion Wanita,Pakaian,overseas
Levi's 710 Super Skinny Jeans - Grey Haze,599900.0,299950.0,http://www.lazada.co.id/levis-710-super-skinny-jeans-grey-haze-15366358.html?ff=1,,,Levi's Strauss ( Anoma ),5.0,33000,34 x 27 x 2,0.7,Fashion,Fashion Wanita,Pakaian,local
Jaket Bomber Wanita,300000.0,250000.0,http://www.lazada.co.id/jaket-bomber-wanita-20500720.html?ff=1,,,Nahda Store,2.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Baju Wanita - Mara Blouse - Crepe Sablon - Trendy Modis dan Elegan,224900.0,135900.0,http://www.lazada.co.id/baju-wanita-mara-blouse-crepe-sablon-trendy-modis-dan-elegan-37696542.html?ff=1,,,BelanjaHappy,0.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"VOYAGE 1 Autumn Winter Boots Women Sweet Boot Stylish Flat Flock
Shoes SnowBoots &nbsp; - intl",622000.0,208150.0,http://www.lazada.co.id/voyage-1-autumn-winter-boots-women-sweet-boot-stylish-flat-flockshoes-snowboots-ampnbsp-intl-34733771.html?ff=1,,,Voyage,2.6,0,,,Fashion,Fashion Wanita,Sepatu,overseas
"Kemeja Tunik Wanita lengan Panjang / Baju terusan / Long Hem /
Dress Muslim / Hijab Tanpa Pasmina (jabhi dismo) NR - Putih Hitam",138000.0,85850.0,http://www.lazada.co.id/kemeja-tunik-wanita-lengan-panjang-baju-terusan-long-hem-dress-muslim-hijab-tanpa-pasmina-jabhi-dismo-nr-putih-hitam-35992817.html?ff=1,,,UNICELL SHOP,0.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Blouse batik pramugari | Baju batik wanita,310000.0,210000.0,http://www.lazada.co.id/blouse-batik-pramugari-baju-batik-wanita-33187381.html?ff=1,,,IQ Malll,1.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
